,Position,Driver,Car,Time / Gap,Laps
44,1,Lewis Hamilton,Mercedes,1:32.231,25
77,2,Valtteri Bottas,Mercedes,+0.140s,29
3,3,Daniel Ricciardo,Red Bull Racing TAG Heuer,+0.296s,25
7,4,Kimi Räikkönen,Ferrari,+0.772s,23
5,5,Sebastian Vettel,Ferrari,+0.941s,19
8,6,Romain Grosjean,Haas Ferrari,+1.087s,22
33,7,Max Verstappen,Red Bull Racing TAG Heuer,+1.100s,15
10,8,Pierre Gasly,Scuderia Toro Rosso Honda,+1.454s,23
11,9,Sergio Perez,Force India Mercedes,+1.488s,26
20,10,Kevin Magnussen,Haas Ferrari,+1.877s,23
55,11,Carlos Sainz,Renault,+2.027s,25
31,12,Esteban Ocon,Force India Mercedes,+2.253s,14
16,13,Charles Leclerc,Sauber Ferrari,+2.282s,21
9,14,Marcus Ericsson,Sauber Ferrari,+2.361s,21
28,15,Brendon Hartley,Scuderia Toro Rosso Honda,+2.433s,25
14,16,Fernando Alonso,McLaren Renault,+2.631s,20
18,17,Lance Stroll,Williams Mercedes,+2.650s,28
27,18,Nico Hulkenberg,Renault,+2.762s,24
2,19,Stoffel Vandoorne,McLaren Renault,+2.790s,24
35,20,Sergey Sirotkin,Williams Mercedes,+2.874s,25
