,Position,Driver,Car,Time / Gap,Laps
44,1,Lewis Hamilton,Mercedes,1:32.539,27
3,2,Daniel Ricciardo,Red Bull Racing TAG Heuer,+0.704s,31
33,3,Max Verstappen,Red Bull Racing TAG Heuer,+0.732s,24
7,4,Kimi Räikkönen,Ferrari,+0.887s,29
5,5,Sebastian Vettel,Ferrari,+1.150s,35
8,6,Romain Grosjean,Haas Ferrari,+1.160s,30
77,7,Valtteri Bottas,Mercedes,+1.617s,7
14,8,Fernando Alonso,McLaren Renault,+1.861s,24
20,9,Kevin Magnussen,Haas Ferrari,+1.918s,33
10,10,Pierre Gasly,Scuderia Toro Rosso Honda,+1.996s,35
27,11,Nico Hulkenberg,Renault,+2.528s,30
55,12,Carlos Sainz,Renault,+2.547s,33
2,13,Stoffel Vandoorne,McLaren Renault,+2.633s,28
16,14,Charles Leclerc,Sauber Ferrari,+3.044s,33
28,15,Brendon Hartley,Scuderia Toro Rosso Honda,+3.158s,31
31,16,Esteban Ocon,Force India Mercedes,+3.166s,25
18,17,Lance Stroll,Williams Mercedes,+3.397s,34
35,18,Sergey Sirotkin,Williams Mercedes,+3.431s,35
11,19,Sergio Perez,Force India Mercedes,+3.541s,13
