,Position,Driver,Car,Laps,Time,Points
6,1,Emerson Fittipaldi,Lotus Ford,55,1:29:58.400,9
10,2,Mike Hailwood,Surtees Ford,55,+14.500s,6
14,3,Denny Hulme,McLaren Ford,55,+23.800s,4
15,4,Peter   Revson,McLaren Ford,55,+35.700s,3
28,5,Graham Hill,Brabham Ford,55,+65.600s,2
23,6,Peter  Gethin ,BRM,55,+81.900s,1
3,7,Mario Andretti,Ferrari,54,+1 lap,0
21,8,Jean-Pierre Beltoise,BRM,54,+1 lap,0
19,9,Ronnie Peterson,March Ford,54,+1 lap,0
16,10,Mike  Beuttler ,March Ford,54,+1 lap,0
22,11,Howden  Ganley ,BRM,52,+3 laps,0
24,12,Reine   Wisell,BRM,51,+4 laps,0
18,13,Niki Lauda,March Ford,50,+5 laps,0
4,NC,Jacky Ickx,Ferrari,46,DNF,0
20,NC,Chris Amon,Matra,38,DNF,0
9,NC,Andrea de Adamich ,Surtees Ford,33,DNF,0
7,NC,John Surtees,Surtees Ford,20,DNF,0
8,NC,Tim   Schenken,Surtees Ford,20,DNF,0
29,NC,Wilson Fittipaldi,Brabham Ford,20,DNF,0
5,NC,Clay Regazzoni,Ferrari,16,DNF,0
26,NC,Carlos Pace,March Ford,15,DNF,0
30,NC,Carlos Reutemann,Brabham Ford,14,DNF,0
2,NC,Francois  Cevert ,Tyrrell Ford,14,DNF,0
11,NC,Nanni  Galli ,Tecno,6,DNF,0
1,NC,Jackie Stewart,Tyrrell Ford,0,DNF,0
