,Position,Driver,Car,Time / Gap,Laps
10,1,Takuma Sato,BAR Honda,1:14.086,20
8,2,Fernando Alonso,Renault,+0.340s,29
1,3,Michael Schumacher,Ferrari,+0.449s,26
6,4,Kimi Räikkönen,McLaren Mercedes,+0.495s,19
2,5,Rubens Barrichello,Ferrari,+0.619s,31
38,6,Ricardo Zonta,Toyota,+0.785s,33
16,7,Cristiano da Matta,Toyota,+1.060s,30
9,8,Jenson Button,BAR Honda,+1.066s,21
5,9,David Coulthard,McLaren Mercedes,+1.078s,19
11,10,Giancarlo Fisichella,Sauber Petronas,+1.207s,28
7,11,Jarno Trulli,Renault,+1.406s,17
35,12,Anthony Davidson,BAR Honda,+1.427s,21
17,13,Olivier Panis,Toyota,+1.452s,28
4,14,Ralf Schumacher,Williams BMW,+1.717s,22
14,15,Mark Webber,Jaguar Cosworth,+1.840s,14
12,16,Felipe Massa,Sauber Petronas,+2.033s,25
20,17,Gianmaria Bruni,Minardi Cosworth,+2.149s,22
18,18,Nick Heidfeld,Jordan Ford,+2.422s,23
39,19,Timo Glock,Jordan Ford,+2.438s,28
3,20,Juan Pablo Montoya,Williams BMW,+2.478s,6
15,21,Christian Klien,Jaguar Cosworth,+2.729s,27
21,22,Zsolt Baumgartner,Minardi Cosworth,+2.895s,17
40,23,Bas Leinders,Minardi Cosworth,+3.611s,23
37,24,Bjorn Wirdheim,Jaguar Cosworth,+5.174s,18
