,Position,Driver,Car,Time / Gap,Laps
7,1,Jarno Trulli,Renault,1:12.629,13
8,2,Fernando Alonso,Renault,+0.272s,14
9,3,Jenson Button,BAR Honda,+0.397s,14
10,4,Takuma Sato,BAR Honda,+0.606s,11
3,5,Juan Pablo Montoya,Williams BMW,+0.691s,14
1,6,Michael Schumacher,Ferrari,+0.791s,14
6,7,Kimi Räikkönen,McLaren Mercedes,+0.937s,14
5,8,David Coulthard,McLaren Mercedes,+1.057s,13
2,9,Rubens Barrichello,Ferrari,+1.275s,10
15,10,Christian Klien,Jaguar Cosworth,+1.711s,20
16,11,Cristiano da Matta,Toyota,+1.892s,24
4,12,Ralf Schumacher,Williams BMW,+2.068s,16
14,13,Mark Webber,Jaguar Cosworth,+2.206s,29
11,14,Giancarlo Fisichella,Sauber Petronas,+2.273s,10
17,15,Olivier Panis,Toyota,+2.287s,16
12,16,Felipe Massa,Sauber Petronas,+2.703s,12
18,17,Nick Heidfeld,Jordan Ford,+3.358s,14
19,18,Timo Glock,Jordan Ford,+3.788s,17
21,19,Zsolt Baumgartner,Minardi Cosworth,+3.950s,17
20,20,Gianmaria Bruni,Minardi Cosworth,+4.196s,17
