,Position,Driver,Car,Time / Gap,Laps
44,1,Lewis Hamilton,Mercedes,1:33.482,26
7,2,Kimi Räikkönen,Ferrari,+0.007s,26
77,3,Valtteri Bottas,Mercedes,+0.033s,27
5,4,Sebastian Vettel,Ferrari,+0.108s,27
33,5,Max Verstappen,Red Bull Racing TAG Heuer,+0.341s,26
27,6,Nico Hulkenberg,Renault,+0.831s,30
20,7,Kevin Magnussen,Haas Ferrari,+0.976s,26
55,8,Carlos Sainz,Renault,+0.991s,28
3,9,Daniel Ricciardo,Red Bull Racing TAG Heuer,+1.075s,26
14,10,Fernando Alonso,McLaren Renault,+1.150s,23
11,11,Sergio Perez,Force India Mercedes,+1.310s,30
10,12,Pierre Gasly,Scuderia Toro Rosso Honda,+1.367s,33
31,13,Esteban Ocon,Force India Mercedes,+1.392s,30
2,14,Stoffel Vandoorne,McLaren Renault,+1.681s,22
28,15,Brendon Hartley,Scuderia Toro Rosso Honda,+1.851s,37
35,16,Sergey Sirotkin,Williams Mercedes,+1.858s,31
9,17,Marcus Ericsson,Sauber Ferrari,+2.142s,29
16,18,Charles Leclerc,Sauber Ferrari,+2.434s,26
8,19,Romain Grosjean,Haas Ferrari,+2.989s,26
18,20,Lance Stroll,Williams Mercedes,+3.665s,19
