,Position,Driver,Car,Laps,Time,Points
14,1,Bruce McLaren,Cooper Climax,100,2:46:29.700,9
36,2,Phil Hill,Ferrari,100,+1.300s,6
38,3,Lorenzo Bandini,Ferrari,100,+84.100s,4
28,4,John Surtees,Lola Climax,99,+1 lap,3
2,5,Jo Bonnier,Porsche,93,+7 laps,2
10,6,Graham Hill,BRM,92,DNF,1
40,7,Willy Mairesse,Ferrari,90,DNF,0
22,8,Jack Brabham,Lotus Climax,77,DNF,0
34,NC,Innes Ireland,Lotus Climax,64,DNF,0
18,NC,Jim Clark,Lotus Climax,55,DNF,0
26,NC,Roy Salvadori,Lola Climax,44,DNF,0
16,NC,Tony Maggs,Cooper Climax,43,DNF,0
20,NC,Trevor  Taylor ,Lotus Climax,24,DNF,0
4,NC,Dan Gurney,Porsche,0,DNF,0
8,NC,Richie Ginther,BRM,0,DNF,0
30,NC,Maurice  Trintignant,Lotus Climax,0,DNF,0
