,Position,Driver,Car,Time / Gap,Laps
1,1,Kimi Räikkönen,Ferrari,1:26.461,25
22,2,Lewis Hamilton,McLaren Mercedes,+0.487s,21
2,3,Felipe Massa,Ferrari,+0.497s,25
23,4,Heikki Kovalainen,McLaren Mercedes,+0.653s,19
10,5,Mark Webber,Red Bull Renault,+1.802s,18
5,6,Fernando Alonso,Renault,+1.899s,22
4,7,Robert Kubica,Sauber BMW,+2.118s,12
12,8,Timo Glock,Toyota,+2.452s,16
15,9,Sebastian Vettel,STR Ferrari,+2.496s,22
11,10,Jarno Trulli,Toyota,+2.553s,23
16,11,Jenson Button,Honda,+2.663s,25
21,12,Giancarlo Fisichella,Force India Ferrari,+2.769s,24
9,13,David Coulthard,Red Bull Renault,+2.840s,5
14,14,Sebastien Bourdais,STR Ferrari,+2.902s,32
17,15,Rubens Barrichello,Honda,+3.072s,17
3,16,Nick Heidfeld,Sauber BMW,+3.100s,7
20,17,Adrian Sutil,Force India Ferrari,+3.694s,13
6,18,Nelson Piquet,Renault,+3.896s,21
18,19,Takuma Sato,Super Aguri Honda,+4.587s,7
19,20,Anthony Davidson,Super Aguri Honda,+5.310s,7
8,21,Kazuki Nakajima,Williams Toyota,+8.592s,3
7,22,Nico Rosberg,Williams Toyota,,3
