,Position,Driver,Car,Laps,Time,Points
22,1,Lewis Hamilton,McLaren Mercedes,58,1:34:50.616,10
3,2,Nick Heidfeld,Sauber BMW,58,+5.478s,8
7,3,Nico Rosberg,Williams Toyota,58,+8.163s,6
5,4,Fernando Alonso,Renault,58,+17.181s,5
23,5,Heikki Kovalainen,McLaren Mercedes,58,+18.014s,4
8,6,Kazuki Nakajima,Williams Toyota,57,+1 lap,3
14,7,Sebastien Bourdais,STR Ferrari,55,DNF,2
1,8,Kimi Räikkönen,Ferrari,53,DNF,1
4,NC,Robert Kubica,Sauber BMW,47,DNF,0
12,NC,Timo Glock,Toyota,43,DNF,0
18,NC,Takuma Sato,Super Aguri Honda,32,DNF,0
6,NC,Nelson Piquet,Renault,30,DNF,0
2,NC,Felipe Massa,Ferrari,29,DNF,0
9,NC,David Coulthard,Red Bull Renault,25,DNF,0
11,NC,Jarno Trulli,Toyota,19,DNF,0
20,NC,Adrian Sutil,Force India Ferrari,8,DNF,0
15,NC,Sebastian Vettel,STR Ferrari,0,DNF,0
16,NC,Jenson Button,Honda,0,DNF,0
10,NC,Mark Webber,Red Bull Renault,0,DNF,0
21,NC,Giancarlo Fisichella,Force India Ferrari,0,DNF,0
19,NC,Anthony Davidson,Super Aguri Honda,0,DNF,0
