,Position,Driver,Car,Time / Gap,Laps
4,1,Robert Kubica,Sauber BMW,1:25.613,18
3,2,Nick Heidfeld,Sauber BMW,+0.337s,16
5,3,Fernando Alonso,Renault,+0.469s,14
7,4,Nico Rosberg,Williams Toyota,+0.558s,17
9,5,David Coulthard,Red Bull Renault,+0.772s,14
10,6,Mark Webber,Red Bull Renault,+0.794s,17
16,7,Jenson Button,Honda,+0.889s,18
15,8,Sebastian Vettel,STR Ferrari,+1.050s,18
21,9,Giancarlo Fisichella,Force India Ferrari,+1.069s,18
11,10,Jarno Trulli,Toyota,+1.269s,11
2,11,Felipe Massa,Ferrari,+1.407s,19
22,12,Lewis Hamilton,McLaren Mercedes,+1.471s,14
12,13,Timo Glock,Toyota,+1.549s,15
1,14,Kimi Räikkönen,Ferrari,+1.550s,17
6,15,Nelson Piquet,Renault,+1.671s,13
17,16,Rubens Barrichello,Honda,+1.720s,18
20,17,Adrian Sutil,Force India Ferrari,+1.876s,18
14,18,Sebastien Bourdais,STR Ferrari,+1.965s,17
8,19,Kazuki Nakajima,Williams Toyota,+1.988s,15
23,20,Heikki Kovalainen,McLaren Mercedes,+2.379s,15
18,21,Takuma Sato,Super Aguri Honda,+2.750s,13
19,22,Anthony Davidson,Super Aguri Honda,+3.299s,15
