,Position,Driver,Car,Time / Gap,Laps
1,1,Michael Schumacher,Ferrari,1:13.395,34
6,2,Juan Pablo Montoya,Williams BMW,+0.251s,30
2,3,Rubens Barrichello,Ferrari,+0.848s,16
4,4,Kimi Räikkönen,McLaren Mercedes,+0.959s,28
5,5,Ralf Schumacher,Williams BMW,+1.004s,24
3,6,David Coulthard,McLaren Mercedes,+1.325s,31
8,7,Felipe Massa,Sauber Petronas,+1.382s,20
7,8,Nick Heidfeld,Sauber Petronas,+1.396s,27
11,9,Jacques Villeneuve,BAR Honda,+1.448s,26
9,10,Giancarlo Fisichella,Jordan Honda,+1.578s,35
20,11,Heinz-Harald Frentzen,Arrows Cosworth,+1.623s,26
12,12,Olivier Panis,BAR Honda,+1.662s,36
17,13,Pedro de la Rosa,Jaguar Cosworth,+1.813s,20
21,14,Enrique Bernoldi,Arrows Cosworth,+1.931s,33
14,15,Jarno Trulli,Renault,+1.949s,29
15,16,Jenson Button,Renault,+2.031s,28
24,17,Mika Salo,Toyota,+2.189s,27
10,18,Takuma Sato,Jordan Honda,+2.396s,39
25,19,Allan McNish,Toyota,+2.523s,35
23,20,Mark Webber,Minardi Asiatech,+2.748s,30
16,21,Eddie Irvine,Jaguar Cosworth,+2.872s,34
22,22,Alex Yoong,Minardi Asiatech,+3.610s,32
