,Position,Driver,Car,Time / Gap,Laps
44,1,Lewis Hamilton,Mercedes,1:25.814,27
6,2,Nico Rosberg,Mercedes,+0.183s,31
7,3,Kimi Räikkönen,Ferrari,+0.607s,29
14,4,Fernando Alonso,Ferrari,+1.058s,23
1,5,Sebastian Vettel,Red Bull Racing Renault,+1.406s,28
20,6,Kevin Magnussen,McLaren Mercedes,+1.543s,28
25,7,Jean-Eric Vergne,STR Renault,+1.869s,30
3,8,Daniel Ricciardo,Red Bull Racing Renault,+1.968s,16
22,9,Jenson Button,McLaren Mercedes,+1.990s,27
19,10,Felipe Massa,Williams Mercedes,+2.146s,24
21,11,Esteban Gutierrez ,Sauber Ferrari,+2.153s,25
27,12,Nico Hulkenberg,Force India Mercedes,+2.287s,28
26,13,Daniil Kvyat,STR Renault,+2.394s,32
13,14,Pastor Maldonado,Lotus Renault,+2.452s,28
77,15,Valtteri Bottas,Williams Mercedes,+2.516s,21
11,16,Sergio Perez,Force India Mercedes,+2.562s,24
8,17,Romain Grosjean,Lotus Renault,+2.779s,24
99,18,Adrian Sutil,Sauber Ferrari,+3.211s,23
10,19,Kamui Kobayashi,Caterham Renault,+4.549s,30
9,20,Marcus Ericsson,Caterham Renault,+5.078s,24
4,21,Max Chilton,Marussia Ferrari,+5.190s,5
17,22,Jules Bianchi,Marussia Ferrari,+5.434s,20
