,Position,Driver,Car,Time / Gap,Laps
44,1,Lewis Hamilton,Mercedes,1:09.050,31
33,2,Max Verstappen,Red Bull Racing Honda,+0.367s,22
11,3,Sergio Perez,Red Bull Racing Honda,+0.442s,28
77,4,Valtteri Bottas,Mercedes,+0.517s,30
10,5,Pierre Gasly,AlphaTauri Honda,+0.830s,32
55,6,Carlos Sainz,Ferrari,+1.074s,31
16,7,Charles Leclerc,Ferrari,+1.092s,32
31,8,Esteban Ocon,Alpine Renault,+1.095s,27
14,9,Fernando Alonso,Alpine Renault,+1.151s,26
18,10,Lance Stroll,Aston Martin Mercedes,+1.302s,27
22,11,Yuki Tsunoda,AlphaTauri Honda,+1.324s,33
5,12,Sebastian Vettel,Aston Martin Mercedes,+1.363s,28
7,13,Kimi Räikkönen,Alfa Romeo Racing Ferrari,+1.393s,31
99,14,Antonio Giovinazzi,Alfa Romeo Racing Ferrari,+1.537s,31
4,15,Lando Norris,McLaren Mercedes,+1.560s,27
47,16,Mick Schumacher,Haas Ferrari,+1.835s,27
6,17,Nicholas Latifi,Williams Mercedes,+1.852s,23
63,18,George Russell,Williams Mercedes,+1.888s,24
3,19,Daniel Ricciardo,McLaren Mercedes,+1.940s,25
9,20,Nikita Mazepin,Haas Ferrari,+2.292s,28
