,Position,Driver,Car,Time / Gap,Laps
2,1,Rubens Barrichello,Ferrari,1:20.555,11
3,2,Juan Pablo Montoya,Williams BMW,+0.098s,11
9,3,Jenson Button,BAR Honda,+0.179s,13
8,4,Fernando Alonso,Renault,+0.218s,11
10,5,Takuma Sato,BAR Honda,+0.250s,11
6,6,Kimi Räikkönen,McLaren Mercedes,+0.301s,11
1,7,Michael Schumacher,Ferrari,+0.343s,10
4,8,Antonio Pizzonia,Williams BMW,+0.366s,10
5,9,David Coulthard,McLaren Mercedes,+0.503s,11
7,10,Jarno Trulli,Renault,+0.951s,8
12,11,Felipe Massa,Sauber Petronas,+1.304s,14
17,12,Olivier Panis,Toyota,+1.334s,18
11,13,Giancarlo Fisichella,Sauber Petronas,+1.374s,9
16,14,Ricardo Zonta,Toyota,+1.559s,20
15,15,Christian Klien,Jaguar Cosworth,+1.675s,18
14,16,Mark Webber,Jaguar Cosworth,+1.935s,15
18,17,Nick Heidfeld,Jordan Ford,+2.591s,13
20,18,Gianmaria Bruni,Minardi Cosworth,+3.239s,14
19,19,Giorgio Pantano,Jordan Ford,,2
21,20,Zsolt Baumgartner,Minardi Cosworth,,2
