,Position,Driver,Car,Time / Gap,Laps
3,1,Juan Pablo Montoya,Williams BMW,1:21.700,6
8,2,Fernando Alonso,Renault,+0.005s,9
4,3,Antonio Pizzonia,Williams BMW,+0.023s,8
2,4,Rubens Barrichello,Ferrari,+0.155s,9
10,5,Takuma Sato,BAR Honda,+0.167s,7
1,6,Michael Schumacher,Ferrari,+0.262s,7
6,7,Kimi Räikkönen,McLaren Mercedes,+0.318s,5
9,8,Jenson Button,BAR Honda,+0.362s,9
5,9,David Coulthard,McLaren Mercedes,+0.397s,6
12,10,Felipe Massa,Sauber Petronas,+0.584s,6
11,11,Giancarlo Fisichella,Sauber Petronas,+0.669s,5
7,12,Jarno Trulli,Renault,+1.074s,9
14,13,Mark Webber,Jaguar Cosworth,+1.084s,7
16,14,Ricardo Zonta,Toyota,+1.167s,9
17,15,Olivier Panis,Toyota,+1.403s,9
15,16,Christian Klien,Jaguar Cosworth,+1.632s,8
20,17,Gianmaria Bruni,Minardi Cosworth,+2.711s,14
19,18,Giorgio Pantano,Jordan Ford,+2.826s,11
18,19,Nick Heidfeld,Jordan Ford,+2.969s,12
21,20,Zsolt Baumgartner,Minardi Cosworth,+4.414s,10
