,Position,Driver,Car,Time / Gap,Laps
1,1,Michael Schumacher,Ferrari,1:20.526,10
2,2,Rubens Barrichello,Ferrari,+0.335s,4
35,3,Anthony Davidson,BAR Honda,+0.376s,25
6,4,Kimi Räikkönen,McLaren Mercedes,+1.111s,5
8,5,Fernando Alonso,Renault,+1.252s,10
9,6,Jenson Button,BAR Honda,+1.378s,5
7,7,Jarno Trulli,Renault,+1.526s,11
37,8,Bjorn Wirdheim,Jaguar Cosworth,+1.539s,24
4,9,Antonio Pizzonia,Williams BMW,+1.633s,9
3,10,Juan Pablo Montoya,Williams BMW,+1.706s,9
10,11,Takuma Sato,BAR Honda,+1.719s,8
5,12,David Coulthard,McLaren Mercedes,+1.722s,5
12,13,Felipe Massa,Sauber Petronas,+1.733s,13
11,14,Giancarlo Fisichella,Sauber Petronas,+1.934s,11
17,15,Olivier Panis,Toyota,+1.961s,8
16,16,Ricardo Zonta,Toyota,+2.081s,10
38,17,Ryan Briscoe,Toyota,+2.289s,21
14,18,Mark Webber,Jaguar Cosworth,+2.545s,7
39,19,Timo Glock,Jordan Ford,+2.807s,28
40,20,Bas Leinders,Minardi Cosworth,+3.170s,16
15,21,Christian Klien,Jaguar Cosworth,+3.197s,7
18,22,Nick Heidfeld,Jordan Ford,+3.474s,11
19,23,Giorgio Pantano,Jordan Ford,+3.886s,10
20,24,Gianmaria Bruni,Minardi Cosworth,+5.536s,11
21,25,Zsolt Baumgartner,Minardi Cosworth,+5.635s,13
