,Position,Driver,Car,Time
1,1,Juan Manuel Fangio,Mercedes-Benz,1:45.000
9,2,Jose Froilan Gonzalez,Ferrari,1:46.000
11,3,Mike Hawthorn,Ferrari,1:46.000
7,4,Stirling Moss,Maserati,1:47.000
17,5,Jean Behra,Gordini,1:48.000
2,6,Karl Kling,Mercedes-Benz,1:48.000
5,7,Roy Salvadori,Maserati,1:48.000
10,8,Maurice  Trintignant,Ferrari,1:48.000
8,9,Ken  Wharton,Maserati,1:49.000
6,10,Prince Bira,Maserati,1:49.000
20,11,Peter Collins,Vanwall,1:50.000
19,12,Andre Pilette,Gordini,1:51.000
18,13,Clemar Bucci,Gordini,1:52.000
12,14,Reg  Parnell,Ferrari,1:52.000
14,15,Robert  Manzon,Maserati,1:52.000
3,16,Harry Schell,Maserati,1:53.000
25,17,Don Beauman,Connaught Lea Francis,1:55.000
29,18,Bob  Gerard,Cooper Bristol,1:55.000
22,19,Bill Whitehouse,Connaught Lea Francis,1:56.000
28,20,Horace  Gould ,Cooper Bristol,1:56.000
24,21,John Riseley-Prichard,Connaught Lea Francis,1:58.000
23,22,Leslie Marr,Connaught Lea Francis,1:58.000
26,23,Leslie Thorne,Connaught Lea Francis,1:59.000
21,24,Peter  Whitehead,Cooper Alta,2:00.000
30,25,Eric  Brandon,Cooper Bristol,2:05.000
32,27,Luigi  Villoresi,Maserati,
33,28,Onofre Marimon,Maserati,
31,30,Alberto Ascari,Maserati,
15,31,Louis  Rosier,Maserati,
4,32,Roberto Mieres,Maserati,
