,Position,Driver,Car,Time / Gap,Laps
5,1,Michael Schumacher,Ferrari,1:32.496,27
4,2,Heinz-Harald Frentzen,Williams Renault,+0.414s,27
7,3,Jean Alesi,Benetton Renault,+0.759s,27
3,4,Jacques Villeneuve,Williams Renault,+0.875s,26
11,5,Ralf Schumacher,Jordan Peugeot,+0.941s,28
6,6,Eddie Irvine,Ferrari,+1.661s,21
8,7,Gerhard Berger,Benetton Renault,+1.775s,17
10,8,David Coulthard,McLaren Mercedes,+1.936s,21
16,9,Johnny Herbert,Sauber Petronas,+2.097s,29
9,10,Mika Hakkinen,McLaren Mercedes,+2.246s,19
12,11,Giancarlo Fisichella,Jordan Peugeot,+2.281s,27
14,12,Olivier Panis,Prost Mugen Honda,+2.431s,16
1,13,Damon Hill,Arrows Yamaha,+2.577s,26
19,14,Mika Salo,Tyrrell Ford,+3.646s,30
17,15,Nicola Larini,Sauber Petronas,+3.727s,21
21,16,Jarno Trulli,Minardi Hart,+3.896s,16
18,17,Jos Verstappen,Tyrrell Ford,+4.220s,24
23,18,Jan Magnussen,Stewart Ford,+4.527s,14
2,19,Pedro Diniz,Arrows Yamaha,+5.596s,9
15,20,Shinji Nakano,Prost Mugen Honda,+7.156s,12
22,21,Rubens Barrichello,Stewart Ford,+7.506s,6
20,22,Ukyo Katayama,Minardi Hart,+8.451s,7
25,23,Ricardo Rosset,Lola Ford,+8.670s,14
24,24,Vincenzo Sospiri,Lola Ford,+10.094s,22
