,Position,Driver,Car,Laps,Time,Points
2,1,David Coulthard,McLaren Mercedes,78,1:49:28.213,10
4,2,Rubens Barrichello,Ferrari,78,+15.889s,6
11,3,Giancarlo Fisichella,Benetton Playlife,78,+18.522s,4
7,4,Eddie Irvine,Jaguar Cosworth,78,+65.924s,3
17,5,Mika Salo,Sauber Petronas,78,+80.774s,2
1,6,Mika Hakkinen,McLaren Mercedes,77,+1 lap,1
22,7,Jacques Villeneuve,BAR Honda,77,+1 lap,0
15,8,Nick Heidfeld,Prost Peugeot,77,+1 lap,0
8,9,Johnny Herbert,Jaguar Cosworth,76,+2 laps,0
5,10,Heinz-Harald Frentzen,Jordan Mugen Honda,70,DNF,0
19,NC,Jos Verstappen,Arrows Supertec,60,DNF,0
3,NC,Michael Schumacher,Ferrari,55,DNF,0
23,NC,Ricardo Zonta,BAR Honda,48,DNF,0
9,NC,Ralf Schumacher,Williams BMW,37,DNF,0
6,NC,Jarno Trulli,Jordan Mugen Honda,36,DNF,0
16,NC,Pedro Diniz,Sauber Petronas,30,DNF,0
14,NC,Jean Alesi,Prost Peugeot,29,DNF,0
21,NC,Gaston Mazzacane,Minardi Fondmetal,22,DNF,0
20,NC,Marc Gene,Minardi Fondmetal,21,DNF,0
12,NC,Alexander Wurz,Benetton Playlife,18,DNF,0
10,NC,Jenson Button,Williams BMW,16,DNF,0
