,Position,Driver,Car,Time / Gap,Laps
5,1,Fernando Alonso,Ferrari,1:16.265,22
10,2,Romain Grosjean,Lotus Renault,+0.365s,17
15,3,Sergio Perez,Sauber Ferrari,+0.446s,19
4,4,Lewis Hamilton,McLaren Mercedes,+0.482s,12
18,5,Pastor Maldonado,Williams Renault,+0.495s,20
6,6,Felipe Massa,Ferrari,+0.578s,19
14,7,Kamui Kobayashi,Sauber Ferrari,+0.773s,21
3,8,Jenson Button,McLaren Mercedes,+0.925s,13
1,9,Sebastian Vettel,Red Bull Racing Renault,+0.957s,14
8,10,Nico Rosberg,Mercedes,+0.996s,18
7,11,Michael Schumacher,Mercedes,+1.148s,14
12,12,Nico Hulkenberg,Force India Mercedes,+1.366s,18
2,13,Mark Webber,Red Bull Racing Renault,+1.841s,14
17,14,Jean-Eric Vergne,STR Ferrari,+1.944s,25
16,15,Daniel Ricciardo,STR Ferrari,+1.987s,28
11,16,Paul di Resta,Force India Mercedes,+2.037s,16
19,17,Bruno Senna,Williams Renault,+2.352s,20
20,18,Heikki Kovalainen,Caterham Renault,+2.774s,20
21,19,Vitaly Petrov,Caterham Renault,+3.076s,16
23,20,Narain Karthikeyan,HRT Cosworth,+4.573s,26
25,21,Charles Pic,Marussia Cosworth,+4.630s,18
24,22,Timo Glock,Marussia Cosworth,+5.373s,9
22,23,Pedro de la Rosa,HRT Cosworth,+6.158s,15
9,24,Kimi Räikkönen,Lotus Renault,,1
