,Position,Driver,Car,Laps,Time,Points
2,1,Mark Webber,Red Bull Racing Renault,78,1:46:06.557,25
8,2,Nico Rosberg,Mercedes,78,+0.643s,18
5,3,Fernando Alonso,Ferrari,78,+0.947s,15
1,4,Sebastian Vettel,Red Bull Racing Renault,78,+1.343s,12
4,5,Lewis Hamilton,McLaren Mercedes,78,+4.101s,10
6,6,Felipe Massa,Ferrari,78,+6.195s,8
11,7,Paul di Resta,Force India Mercedes,78,+41.537s,6
12,8,Nico Hulkenberg,Force India Mercedes,78,+42.562s,4
9,9,Kimi Räikkönen,Lotus Renault,78,+44.036s,2
19,10,Bruno Senna,Williams Renault,78,+44.516s,1
15,11,Sergio Perez,Sauber Ferrari,77,+1 lap,0
17,12,Jean-Eric Vergne,STR Ferrari,77,+1 lap,0
20,13,Heikki Kovalainen,Caterham Renault,77,+1 lap,0
24,14,Timo Glock,Marussia Cosworth,77,+1 lap,0
23,15,Narain Karthikeyan,HRT Cosworth,76,+2 laps,0
3,16,Jenson Button,McLaren Mercedes,70,DNF,0
16,NC,Daniel Ricciardo,STR Ferrari,65,DNF,0
25,NC,Charles Pic,Marussia Cosworth,64,DNF,0
7,NC,Michael Schumacher,Mercedes,63,DNF,0
21,NC,Vitaly Petrov,Caterham Renault,15,DNF,0
14,NC,Kamui Kobayashi,Sauber Ferrari,5,DNF,0
10,NC,Romain Grosjean,Lotus Renault,0,DNF,0
22,NC,Pedro de la Rosa,HRT Cosworth,0,DNF,0
18,NC,Pastor Maldonado,Williams Renault,0,DNF,0
