,Position,Driver,Car,Time / Gap,Laps
8,1,Nico Rosberg,Mercedes,1:15.159,25
6,2,Felipe Massa,Ferrari,+0.038s,21
1,3,Sebastian Vettel,Red Bull Racing Renault,+0.050s,20
5,4,Fernando Alonso,Ferrari,+0.051s,20
10,5,Romain Grosjean,Lotus Renault,+0.286s,18
3,6,Jenson Button,McLaren Mercedes,+0.312s,19
4,7,Lewis Hamilton,McLaren Mercedes,+0.575s,19
7,8,Michael Schumacher,Mercedes,+0.734s,23
15,9,Sergio Perez,Sauber Ferrari,+0.951s,14
2,10,Mark Webber,Red Bull Racing Renault,+1.060s,19
17,11,Jean-Eric Vergne,STR Ferrari,+1.067s,20
9,12,Kimi Räikkönen,Lotus Renault,+1.142s,21
14,13,Kamui Kobayashi,Sauber Ferrari,+1.152s,19
16,14,Daniel Ricciardo,STR Ferrari,+1.320s,20
12,15,Nico Hulkenberg,Force India Mercedes,+1.868s,20
19,16,Bruno Senna,Williams Renault,+1.896s,26
20,17,Heikki Kovalainen,Caterham Renault,+2.117s,25
11,18,Paul di Resta,Force India Mercedes,+2.231s,19
21,19,Vitaly Petrov,Caterham Renault,+2.245s,22
24,20,Timo Glock,Marussia Cosworth,+3.100s,18
18,21,Pastor Maldonado,Williams Renault,+3.329s,22
25,22,Charles Pic,Marussia Cosworth,+3.940s,17
23,23,Narain Karthikeyan,HRT Cosworth,+3.988s,19
22,24,Pedro de la Rosa,HRT Cosworth,+3.992s,19
