,Position,Driver,Car,Time / Gap,Laps
3,1,Jenson Button,McLaren Mercedes,1:15.746,17
10,2,Romain Grosjean,Lotus Renault,+0.392s,19
6,3,Felipe Massa,Ferrari,+0.856s,21
5,4,Fernando Alonso,Ferrari,+0.915s,23
18,5,Pastor Maldonado,Williams Renault,+1.074s,20
8,6,Nico Rosberg,Mercedes,+1.275s,15
2,7,Mark Webber,Red Bull Racing Renault,+1.402s,23
14,8,Kamui Kobayashi,Sauber Ferrari,+1.407s,22
7,9,Michael Schumacher,Mercedes,+1.547s,11
1,10,Sebastian Vettel,Red Bull Racing Renault,+1.557s,21
4,11,Lewis Hamilton,McLaren Mercedes,+1.629s,19
11,12,Paul di Resta,Force India Mercedes,+1.649s,21
19,13,Bruno Senna,Williams Renault,+1.909s,18
12,14,Nico Hulkenberg,Force India Mercedes,+2.054s,25
15,15,Sergio Perez,Sauber Ferrari,+2.505s,24
21,16,Vitaly Petrov,Caterham Renault,+2.694s,25
17,17,Jean-Eric Vergne,STR Ferrari,+2.776s,22
16,18,Daniel Ricciardo,STR Ferrari,+3.062s,26
9,19,Kimi Räikkönen,Lotus Renault,+3.521s,25
24,20,Timo Glock,Marussia Cosworth,+3.563s,29
20,21,Heikki Kovalainen,Caterham Renault,+4.283s,13
25,22,Charles Pic,Marussia Cosworth,+4.494s,21
22,23,Pedro de la Rosa,HRT Cosworth,+4.885s,12
23,24,Narain Karthikeyan,HRT Cosworth,+5.140s,10
