,Position,Driver,Car,Time / Gap,Laps
44,1,Lewis Hamilton,Mercedes,1:22.600,33
77,2,Valtteri Bottas,Mercedes,+0.048s,33
33,3,Max Verstappen,Red Bull Racing Honda,+0.800s,33
10,4,Pierre Gasly,Red Bull Racing Honda,+0.842s,31
5,5,Sebastian Vettel,Ferrari,+0.873s,35
7,6,Kimi Räikkönen,Alfa Romeo Racing Ferrari,+0.972s,40
27,7,Nico Hulkenberg,Renault,+0.974s,37
3,8,Daniel Ricciardo,Renault,+1.044s,31
16,9,Charles Leclerc,Ferrari,+1.154s,35
8,10,Romain Grosjean,Haas Ferrari,+1.214s,37
26,11,Daniil Kvyat,Scuderia Toro Rosso Honda,+1.333s,36
20,12,Kevin Magnussen,Haas Ferrari,+1.388s,27
18,13,Lance Stroll,Racing Point BWT Mercedes,+1.411s,38
55,14,Carlos Sainz,McLaren Renault,+1.533s,26
99,15,Antonio Giovinazzi,Alfa Romeo Racing Ferrari,+1.693s,37
11,16,Sergio Perez,Racing Point BWT Mercedes,+1.801s,34
23,17,Alexander Albon,Scuderia Toro Rosso Honda,+2.075s,40
4,18,Lando Norris,McLaren Renault,+2.133s,26
63,19,George Russell,Williams Mercedes,+3.853s,32
88,20,Robert Kubica,Williams Mercedes,+4.055s,33
