,Position,Driver,Car,Time / Gap,Laps
44,1,Lewis Hamilton,Mercedes,1:23.599,26
5,2,Sebastian Vettel,Ferrari,+0.038s,18
16,3,Charles Leclerc,Ferrari,+0.074s,18
33,4,Max Verstappen,Red Bull Racing Honda,+0.193s,22
77,5,Valtteri Bottas,Mercedes,+0.267s,30
7,6,Kimi Räikkönen,Alfa Romeo Racing Ferrari,+1.217s,18
26,7,Daniil Kvyat,Scuderia Toro Rosso Honda,+1.233s,30
10,8,Pierre Gasly,Red Bull Racing Honda,+1.333s,23
20,9,Kevin Magnussen,Haas Ferrari,+1.335s,24
27,10,Nico Hulkenberg,Renault,+1.416s,11
99,11,Antonio Giovinazzi,Alfa Romeo Racing Ferrari,+1.567s,23
8,12,Romain Grosjean,Haas Ferrari,+1.625s,18
23,13,Alexander Albon,Scuderia Toro Rosso Honda,+1.631s,21
55,14,Carlos Sainz,McLaren Renault,+1.686s,19
18,15,Lance Stroll,Racing Point BWT Mercedes,+1.689s,26
11,16,Sergio Perez,Racing Point BWT Mercedes,+1.899s,21
3,17,Daniel Ricciardo,Renault,+2.035s,16
4,18,Lando Norris,McLaren Renault,+2.367s,31
88,19,Robert Kubica,Williams Mercedes,+4.315s,25
63,20,George Russell,Williams Mercedes,+5.141s,25
