,Position,Driver,Car,Laps,Time,Points
77,1,Valtteri Bottas,Mercedes,58,1:25:27.325,26
44,2,Lewis Hamilton,Mercedes,58,+20.886s,18
33,3,Max Verstappen,Red Bull Racing Honda,58,+22.520s,15
5,4,Sebastian Vettel,Ferrari,58,+57.109s,12
16,5,Charles Leclerc,Ferrari,58,+58.230s,10
20,6,Kevin Magnussen,Haas Ferrari,58,+87.156s,8
27,7,Nico Hulkenberg,Renault,57,+1 lap,6
7,8,Kimi Räikkönen,Alfa Romeo Racing Ferrari,57,+1 lap,4
18,9,Lance Stroll,Racing Point BWT Mercedes,57,+1 lap,2
26,10,Daniil Kvyat,Scuderia Toro Rosso Honda,57,+1 lap,1
10,11,Pierre Gasly,Red Bull Racing Honda,57,+1 lap,0
4,12,Lando Norris,McLaren Renault,57,+1 lap,0
11,13,Sergio Perez,Racing Point BWT Mercedes,57,+1 lap,0
23,14,Alexander Albon,Scuderia Toro Rosso Honda,57,+1 lap,0
99,15,Antonio Giovinazzi,Alfa Romeo Racing Ferrari,57,+1 lap,0
63,16,George Russell,Williams Mercedes,56,+2 laps,0
88,17,Robert Kubica,Williams Mercedes,55,+3 laps,0
8,NC,Romain Grosjean,Haas Ferrari,29,DNF,0
3,NC,Daniel Ricciardo,Renault,28,DNF,0
55,NC,Carlos Sainz,McLaren Renault,9,DNF,0
