,Position,Driver,Car,Time / Gap,Laps
44,1,Lewis Hamilton,Mercedes,1:22.292,12
5,2,Sebastian Vettel,Ferrari,+0.264s,12
16,3,Charles Leclerc,Ferrari,+0.457s,12
8,4,Romain Grosjean,Haas Ferrari,+0.820s,17
20,5,Kevin Magnussen,Haas Ferrari,+1.042s,15
10,6,Pierre Gasly,Red Bull Racing Honda,+1.075s,17
77,7,Valtteri Bottas,Mercedes,+1.130s,17
26,8,Daniil Kvyat,Scuderia Toro Rosso Honda,+1.150s,16
33,9,Max Verstappen,Red Bull Racing Honda,+1.189s,19
3,10,Daniel Ricciardo,Renault,+1.403s,14
27,11,Nico Hulkenberg,Renault,+1.445s,15
99,12,Antonio Giovinazzi,Alfa Romeo Racing Ferrari,+1.539s,16
55,13,Carlos Sainz,McLaren Renault,+1.757s,21
11,14,Sergio Perez,Racing Point BWT Mercedes,+1.790s,18
23,15,Alexander Albon,Scuderia Toro Rosso Honda,+2.036s,15
18,16,Lance Stroll,Racing Point BWT Mercedes,+2.053s,16
7,17,Kimi Räikkönen,Alfa Romeo Racing Ferrari,+2.110s,18
4,18,Lando Norris,McLaren Renault,+2.276s,16
63,19,George Russell,Williams Mercedes,+3.652s,14
88,20,Robert Kubica,Williams Mercedes,+4.297s,16
