,Position,Driver,Car,Time / Gap,Laps
25,1,Charles Pic,Marussia Cosworth,2:49.354,4
16,2,Daniel Ricciardo,STR Ferrari,+0.396s,3
5,3,Fernando Alonso,Ferrari,+1.143s,3
11,4,Paul di Resta,Force India Mercedes,+1.979s,3
18,5,Pastor Maldonado,Williams Renault,+2.306s,4
24,6,Timo Glock,Marussia Cosworth,+2.722s,4
14,7,Kamui Kobayashi,Sauber Ferrari,+3.878s,4
17,8,Jean-Eric Vergne,STR Ferrari,+8.878s,3
12,9,Nico Hulkenberg,Force India Mercedes,+9.771s,5
15,10,Sergio Perez,Sauber Ferrari,+23.547s,4
8,11,Nico Rosberg,Mercedes,,3
7,12,Michael Schumacher,Mercedes,,4
20,13,Heikki Kovalainen,Caterham Renault,,1
4,14,Lewis Hamilton,McLaren Mercedes,,2
1,15,Sebastian Vettel,Red Bull Racing Renault,,3
3,16,Jenson Button,McLaren Mercedes,,2
6,17,Felipe Massa,Ferrari,,2
19,18,Bruno Senna,Williams Renault,,3
