,Position,Driver,Car,Time / Gap,Laps
14,1,Kamui Kobayashi,Sauber Ferrari,2:11.389,20
18,2,Pastor Maldonado,Williams Renault,+0.552s,14
16,3,Daniel Ricciardo,STR Ferrari,+0.615s,12
17,4,Jean-Eric Vergne,STR Ferrari,+1.435s,15
2,5,Mark Webber,Red Bull Racing Renault,+1.802s,13
15,6,Sergio Perez,Sauber Ferrari,+2.472s,16
8,7,Nico Rosberg,Mercedes,+2.821s,14
19,8,Valtteri Bottas,Williams Renault,+3.271s,16
1,9,Sebastian Vettel,Red Bull Racing Renault,+3.471s,12
7,10,Michael Schumacher,Mercedes,+4.013s,13
11,11,Paul di Resta,Force India Mercedes,+4.423s,11
24,12,Timo Glock,Marussia Cosworth,+5.020s,16
12,13,Nico Hulkenberg,Force India Mercedes,+5.397s,10
21,14,Vitaly Petrov,Caterham Renault,+5.399s,16
4,15,Lewis Hamilton,McLaren Mercedes,+5.438s,5
3,16,Jenson Button,McLaren Mercedes,+5.472s,8
25,17,Charles Pic,Marussia Cosworth,+6.130s,14
20,18,Heikki Kovalainen,Caterham Renault,+6.810s,10
22,19,Pedro de la Rosa,HRT Cosworth,+8.157s,12
23,20,Dani Clos,HRT Cosworth,+8.300s,12
10,21,Romain Grosjean,Lotus Renault,+27.312s,9
5,22,Fernando Alonso,Ferrari,+29.360s,4
9,23,Kimi Räikkönen,Lotus Renault,+35.191s,9
6,24,Felipe Massa,Ferrari,,2
