,Position,Driver,Car,Laps,Time,Points
3,1,Jenson Button,McLaren Mercedes,44,1:29:08.530,25
1,2,Sebastian Vettel,Red Bull Racing Renault,44,+13.624s,18
9,3,Kimi Räikkönen,Lotus Renault,44,+25.334s,15
12,4,Nico Hulkenberg,Force India Mercedes,44,+27.843s,12
6,5,Felipe Massa,Ferrari,44,+29.845s,10
2,6,Mark Webber,Red Bull Racing Renault,44,+31.244s,8
7,7,Michael Schumacher,Mercedes,44,+53.374s,6
17,8,Jean-Eric Vergne,STR Ferrari,44,+58.865s,4
16,9,Daniel Ricciardo,STR Ferrari,44,+62.982s,2
11,10,Paul di Resta,Force India Mercedes,44,+63.783s,1
8,11,Nico Rosberg,Mercedes,44,+65.111s,0
19,12,Bruno Senna,Williams Renault,44,+71.529s,0
14,13,Kamui Kobayashi,Sauber Ferrari,44,+116.119s,0
21,14,Vitaly Petrov,Caterham Renault,43,+1 lap,0
24,15,Timo Glock,Marussia Cosworth,43,+1 lap,0
25,16,Charles Pic,Marussia Cosworth,43,+1 lap,0
20,17,Heikki Kovalainen,Caterham Renault,43,+1 lap,0
22,18,Pedro de la Rosa,HRT Cosworth,43,+1 lap,0
23,NC,Narain Karthikeyan,HRT Cosworth,29,DNF,0
18,NC,Pastor Maldonado,Williams Renault,4,DNF,0
15,NC,Sergio Perez,Sauber Ferrari,0,DNF,0
5,NC,Fernando Alonso,Ferrari,0,DNF,0
4,NC,Lewis Hamilton,McLaren Mercedes,0,DNF,0
10,NC,Romain Grosjean,Lotus Renault,0,DNF,0
