,Position,Driver,Car,Time / Gap,Laps
5,1,Fernando Alonso,Ferrari,1:48.542,18
9,2,Kimi Räikkönen,Lotus Renault,+0.141s,21
15,3,Sergio Perez,Sauber Ferrari,+0.308s,23
14,4,Kamui Kobayashi,Sauber Ferrari,+0.321s,20
3,5,Jenson Button,McLaren Mercedes,+0.549s,18
6,6,Felipe Massa,Ferrari,+0.550s,16
2,7,Mark Webber,Red Bull Racing Renault,+0.622s,21
10,8,Romain Grosjean,Lotus Renault,+0.724s,23
1,9,Sebastian Vettel,Red Bull Racing Renault,+0.750s,23
11,10,Paul di Resta,Force India Mercedes,+0.840s,22
18,11,Pastor Maldonado,Williams Renault,+1.019s,23
4,12,Lewis Hamilton,McLaren Mercedes,+1.073s,19
7,13,Michael Schumacher,Mercedes,+1.079s,26
12,14,Nico Hulkenberg,Force India Mercedes,+1.132s,23
17,15,Jean-Eric Vergne,STR Ferrari,+1.168s,21
16,16,Daniel Ricciardo,STR Ferrari,+1.234s,22
19,17,Bruno Senna,Williams Renault,+1.485s,20
20,18,Heikki Kovalainen,Caterham Renault,+3.797s,21
25,19,Charles Pic,Marussia Cosworth,+4.024s,20
24,20,Timo Glock,Marussia Cosworth,+4.088s,18
21,21,Vitaly Petrov,Caterham Renault,+4.267s,22
22,22,Pedro de la Rosa,HRT Cosworth,+4.841s,22
23,23,Narain Karthikeyan,HRT Cosworth,+5.020s,23
8,24,Nico Rosberg,Mercedes,+9.571s,5
