,Position,Driver,Car,Time / Gap,Laps
4,1,Jenson Button,McLaren Mercedes,1:33.634,20
3,2,Lewis Hamilton,McLaren Mercedes,+0.091s,18
1,3,Sebastian Vettel,Red Bull Racing Renault,+0.456s,22
5,4,Fernando Alonso,Ferrari,+0.738s,24
2,5,Mark Webber,Red Bull Racing Renault,+0.792s,25
19,6,Jaime Alguersuari,STR Ferrari,+1.303s,23
6,7,Felipe Massa,Ferrari,+1.951s,27
18,8,Sebastien Buemi,STR Ferrari,+1.956s,25
7,9,Michael Schumacher,Mercedes,+2.399s,22
10,10,Vitaly Petrov,Renault,+2.736s,18
9,11,Bruno Senna,Renault,+2.853s,18
14,12,Nico Hulkenberg,Force India Mercedes,+3.066s,21
16,13,Kamui Kobayashi,Sauber Ferrari,+3.314s,24
15,14,Paul di Resta,Force India Mercedes,+3.315s,22
17,15,Sergio Perez,Sauber Ferrari,+3.469s,29
8,16,Nico Rosberg,Mercedes,+4.563s,18
11,17,Rubens Barrichello,Williams Cosworth,+4.697s,11
12,18,Pastor Maldonado,Williams Cosworth,+4.812s,8
21,19,Jarno Trulli,Lotus Renault,+5.534s,10
20,20,Karun Chandhok,Lotus Renault,+6.312s,22
24,21,Timo Glock,Virgin Cosworth,+7.238s,13
25,22,Jerome d'Ambrosio,Virgin Cosworth,+7.385s,24
22,23,Daniel Ricciardo,HRT Cosworth,+7.472s,25
23,24,Narain Karthikeyan,HRT Cosworth,+8.141s,25
