,Position,Driver,Car,Time / Gap,Laps
3,1,Michael Schumacher,Ferrari,1:32.130,15
2,2,David Coulthard,McLaren Mercedes,+0.014s,32
4,3,Rubens Barrichello,Ferrari,+0.352s,30
1,4,Mika Hakkinen,McLaren Mercedes,+0.572s,24
22,5,Jacques Villeneuve,BAR Honda,+1.395s,36
16,6,Pedro Diniz,Sauber Petronas,+1.467s,34
5,7,Heinz-Harald Frentzen,Jordan Mugen Honda,+1.568s,35
12,8,Alexander Wurz,Benetton Playlife,+1.588s,33
23,9,Ricardo Zonta,BAR Honda,+1.717s,38
7,10,Eddie Irvine,Jaguar Cosworth,+1.769s,24
17,11,Mika Salo,Sauber Petronas,+1.810s,35
21,12,Gaston Mazzacane,Minardi Fondmetal,+1.858s,35
11,13,Giancarlo Fisichella,Benetton Playlife,+1.919s,30
18,14,Pedro de la Rosa,Arrows Supertec,+1.930s,30
6,15,Jarno Trulli,Jordan Mugen Honda,+2.021s,20
9,16,Ralf Schumacher,Williams BMW,+2.028s,15
8,17,Johnny Herbert,Jaguar Cosworth,+2.284s,11
10,18,Jenson Button,Williams BMW,+2.417s,40
20,19,Marc Gene,Minardi Fondmetal,+2.566s,22
19,20,Jos Verstappen,Arrows Supertec,+2.578s,19
14,21,Jean Alesi,Prost Peugeot,+3.483s,18
15,22,Nick Heidfeld,Prost Peugeot,+3.867s,23
