,Position,Driver,Car,Laps,Time,Points
3,1,Michael Schumacher,Ferrari,58,1:34:01.987,10
4,2,Rubens Barrichello,Ferrari,58,+11.415s,6
9,3,Ralf Schumacher,Williams BMW,58,+20.009s,4
22,4,Jacques Villeneuve,BAR Honda,58,+44.447s,3
11,5,Giancarlo Fisichella,Benetton Playlife,58,+45.165s,2
23,6,Ricardo Zonta,BAR Honda,58,+46.468s,1
12,7,Alexander Wurz,Benetton Playlife,58,+46.915s,0
20,8,Marc Gene,Minardi Fondmetal,57,+1 lap,0
15,9,Nick Heidfeld,Prost Peugeot,56,+2 laps,0
10,NC,Jenson Button,Williams BMW,46,DNF,0
16,NC,Pedro Diniz,Sauber Petronas,41,DNF,0
21,NC,Gaston Mazzacane,Minardi Fondmetal,40,DNF,0
5,NC,Heinz-Harald Frentzen,Jordan Mugen Honda,39,DNF,0
6,NC,Jarno Trulli,Jordan Mugen Honda,35,DNF,0
14,NC,Jean Alesi,Prost Peugeot,27,DNF,0
1,NC,Mika Hakkinen,McLaren Mercedes,18,DNF,0
19,NC,Jos Verstappen,Arrows Supertec,16,DNF,0
2,NC,David Coulthard,McLaren Mercedes,11,DNF,0
18,NC,Pedro de la Rosa,Arrows Supertec,6,DNF,0
7,NC,Eddie Irvine,Jaguar Cosworth,6,DNF,0
8,NC,Johnny Herbert,Jaguar Cosworth,1,DNF,0
