,Position,Driver,Car,Time / Gap,Laps
3,1,Daniel Ricciardo,Red Bull Racing TAG Heuer,1:31.060,14
77,2,Valtteri Bottas,Mercedes,+0.304s,24
7,3,Kimi Räikkönen,Ferrari,+0.398s,18
5,4,Sebastian Vettel,Ferrari,+0.410s,17
44,5,Lewis Hamilton,Mercedes,+1.212s,21
8,6,Romain Grosjean,Haas Ferrari,+1.456s,23
10,7,Pierre Gasly,Scuderia Toro Rosso Honda,+1.719s,26
55,8,Carlos Sainz,Renault,+1.825s,21
20,9,Kevin Magnussen,Haas Ferrari,+1.911s,19
27,10,Nico Hulkenberg,Renault,+2.044s,18
14,11,Fernando Alonso,McLaren Renault,+2.163s,24
16,12,Charles Leclerc,Sauber Ferrari,+2.218s,20
2,13,Stoffel Vandoorne,McLaren Renault,+2.304s,25
18,14,Lance Stroll,Williams Mercedes,+2.319s,22
35,15,Sergey Sirotkin,Williams Mercedes,+2.407s,29
28,16,Brendon Hartley,Scuderia Toro Rosso Honda,+2.437s,27
9,17,Marcus Ericsson,Sauber Ferrari,+2.448s,22
11,18,Sergio Perez,Force India Mercedes,+2.602s,26
31,19,Esteban Ocon,Force India Mercedes,+2.734s,23
33,20,Max Verstappen,Red Bull Racing TAG Heuer,,2
