,Position,Driver,Car,Time / Gap,Laps
7,1,Kimi Räikkönen,Ferrari,1:29.868,15
33,2,Max Verstappen,Red Bull Racing TAG Heuer,+0.525s,8
3,3,Daniel Ricciardo,Red Bull Racing TAG Heuer,+0.584s,8
44,4,Lewis Hamilton,Mercedes,+0.823s,14
5,5,Sebastian Vettel,Ferrari,+0.851s,8
77,6,Valtteri Bottas,Mercedes,+0.913s,16
27,7,Nico Hulkenberg,Renault,+1.276s,11
55,8,Carlos Sainz,Renault,+1.332s,12
10,9,Pierre Gasly,Scuderia Toro Rosso Honda,+1.570s,18
14,10,Fernando Alonso,McLaren Renault,+1.577s,13
28,11,Brendon Hartley,Scuderia Toro Rosso Honda,+1.592s,18
8,12,Romain Grosjean,Haas Ferrari,+1.645s,14
31,13,Esteban Ocon,Force India Mercedes,+1.686s,17
11,14,Sergio Perez,Force India Mercedes,+1.696s,14
20,15,Kevin Magnussen,Haas Ferrari,+1.869s,14
9,16,Marcus Ericsson,Sauber Ferrari,+1.991s,17
2,17,Stoffel Vandoorne,McLaren Renault,+1.992s,14
16,18,Charles Leclerc,Sauber Ferrari,+2.179s,19
35,19,Sergey Sirotkin,Williams Mercedes,+2.595s,11
18,20,Lance Stroll,Williams Mercedes,+2.997s,12
