,Position,Driver,Car,Time / Gap,Laps
33,1,Max Verstappen,Red Bull Racing TAG Heuer,1:50.491,4
19,2,Felipe Massa,Williams Mercedes,+1.595s,7
18,3,Lance Stroll,Williams Mercedes,+2.016s,7
55,4,Carlos Sainz,Toro Rosso,+2.349s,5
8,5,Romain Grosjean,Haas Ferrari,+2.548s,6
26,6,Daniil Kvyat,Toro Rosso,+2.823s,4
14,7,Fernando Alonso,McLaren Honda,+3.029s,5
3,8,Daniel Ricciardo,Red Bull Racing TAG Heuer,+3.547s,7
77,9,Valtteri Bottas,Mercedes,+4.173s,4
20,10,Kevin Magnussen,Haas Ferrari,+4.613s,8
27,11,Nico Hulkenberg,Renault,+5.117s,6
2,12,Stoffel Vandoorne,McLaren Honda,+6.954s,4
9,13,Marcus Ericsson,Sauber Ferrari,+24.647s,4
36,14,Antonio Giovinazzi,Sauber Ferrari,+24.790s,4
30,15,Jolyon Palmer,Renault,,3
5,16,Sebastian Vettel,Ferrari,,2
7,17,Kimi Räikkönen,Ferrari,,1
31,18,Esteban Ocon,Force India Mercedes,,2
11,19,Sergio Perez,Force India Mercedes,,3
44,20,Lewis Hamilton,Mercedes,,2
