,Position,Driver,Car,Time / Gap,Laps
5,1,Sebastian Vettel,Ferrari,1:33.336,20
7,2,Kimi Räikkönen,Ferrari,+0.053s,19
77,3,Valtteri Bottas,Mercedes,+0.371s,26
44,4,Lewis Hamilton,Mercedes,+0.543s,25
19,5,Felipe Massa,Williams Mercedes,+1.437s,23
33,6,Max Verstappen,Red Bull Racing TAG Heuer,+1.610s,20
3,7,Daniel Ricciardo,Red Bull Racing TAG Heuer,+1.756s,23
18,8,Lance Stroll,Williams Mercedes,+1.846s,24
30,9,Jolyon Palmer,Renault,+1.856s,21
55,10,Carlos Sainz,Toro Rosso,+1.887s,24
27,11,Nico Hulkenberg,Renault,+2.113s,22
20,12,Kevin Magnussen,Haas Ferrari,+2.185s,22
11,13,Sergio Perez,Force India Mercedes,+2.290s,20
8,14,Romain Grosjean,Haas Ferrari,+2.344s,22
26,15,Daniil Kvyat,Toro Rosso,+2.468s,23
31,16,Esteban Ocon,Force India Mercedes,+2.475s,24
14,17,Fernando Alonso,McLaren Honda,+2.576s,17
9,18,Marcus Ericsson,Sauber Ferrari,+2.727s,25
2,19,Stoffel Vandoorne,McLaren Honda,+2.885s,21
36,20,Antonio Giovinazzi,Sauber Ferrari,+3.369s,24
