,Position,Driver,Car,Time / Gap,Laps
1,1,Max Verstappen,Red Bull Racing RBPT,1:30.671,22
55,2,Carlos Sainz,Ferrari,+0.294s,27
16,3,Charles Leclerc,Ferrari,+0.309s,27
14,4,Fernando Alonso,Alpine Renault,+0.649s,20
11,5,Sergio Perez,Red Bull Racing RBPT,+0.843s,25
63,6,George Russell,Mercedes,+0.859s,28
44,7,Lewis Hamilton,Mercedes,+0.918s,25
4,8,Lando Norris,McLaren Mercedes,+1.076s,27
31,9,Esteban Ocon,Alpine Renault,+1.079s,22
18,10,Lance Stroll,Aston Martin Aramco Mercedes,+1.167s,25
3,11,Daniel Ricciardo,McLaren Mercedes,+1.189s,28
23,12,Alexander Albon,Williams Mercedes,+1.275s,26
77,13,Valtteri Bottas,Alfa Romeo Ferrari,+1.300s,24
5,14,Sebastian Vettel,Aston Martin Aramco Mercedes,+1.551s,25
20,15,Kevin Magnussen,Haas Ferrari,+1.619s,23
47,16,Mick Schumacher,Haas Ferrari,+1.695s,24
22,17,Yuki Tsunoda,AlphaTauri RBPT,+1.706s,26
24,18,Guanyu Zhou,Alfa Romeo Ferrari,+1.714s,24
6,19,Nicholas Latifi,Williams Mercedes,+2.197s,26
10,20,Pierre Gasly,AlphaTauri RBPT,+2.210s,24
