,Position,Driver,Car,Time / Gap,Laps
63,1,George Russell,Mercedes,1:41.935,23
44,2,Lewis Hamilton,Mercedes,+0.235s,22
1,3,Max Verstappen,Red Bull Racing RBPT,+0.851s,24
11,4,Sergio Perez,Red Bull Racing RBPT,+0.899s,26
20,5,Kevin Magnussen,Haas Ferrari,+1.252s,17
55,6,Carlos Sainz,Ferrari,+1.269s,23
14,7,Fernando Alonso,Alpine Renault,+1.598s,14
77,8,Valtteri Bottas,Alfa Romeo Ferrari,+1.798s,20
31,9,Esteban Ocon,Alpine Renault,+1.949s,13
24,10,Guanyu Zhou,Alfa Romeo Ferrari,+2.590s,17
16,11,Charles Leclerc,Ferrari,+2.774s,10
6,12,Nicholas Latifi,Williams Mercedes,+3.027s,16
23,13,Alexander Albon,Williams Mercedes,+3.104s,15
22,14,Yuki Tsunoda,AlphaTauri RBPT,+3.322s,27
5,15,Sebastian Vettel,Aston Martin Aramco Mercedes,+3.326s,24
4,16,Lando Norris,McLaren Mercedes,+3.950s,11
3,17,Daniel Ricciardo,McLaren Mercedes,+4.095s,9
18,18,Lance Stroll,Aston Martin Aramco Mercedes,+4.841s,21
10,19,Pierre Gasly,AlphaTauri RBPT,+5.174s,13
