,Position,Driver,Car,Laps,Time,Points
20,1,Nelson Piquet,Benetton Ford,53,1:34:36.824,9
19,2,Roberto Moreno,Benetton Ford,53,+7.223s,6
30,3,Aguri Suzuki,Lola Lamborghini,53,+22.469s,4
6,4,Riccardo Patrese,Williams Renault,53,+36.258s,3
5,5,Thierry Boutsen,Williams Renault,53,+46.884s,2
3,6,Satoru Nakajima,Tyrrell Ford,53,+72.350s,1
25,7,Nicola Larini,Ligier Ford,52,+1 lap,0
23,8,Pierluigi Martini,Minardi Ford,52,+1 lap,0
10,9,Alex Caffi,Arrows Ford,52,+1 lap,0
26,10,Philippe Alliot,Ligier Ford,52,+1 lap,0
11,NC,Derek Warwick,Lotus Lamborghini,38,DNF,0
12,NC,Johnny Herbert,Lotus Lamborghini,31,DNF,0
9,NC,Michele Alboreto,Arrows Ford,28,DNF,0
2,NC,Nigel Mansell,Ferrari,26,DNF,0
21,NC,Emanuele Pirro,Dallara Ford,24,DNF,0
29,NC,Eric Bernard,Lola Lamborghini,24,DNF,0
24,NC,Gianni Morbidelli,Minardi Ford,18,DNF,0
16,NC,Ivan Capelli,Leyton House Judd,16,DNF,0
22,NC,Andrea de Cesaris,Dallara Ford,13,DNF,0
15,NC,Mauricio Gugelmin,Leyton House Judd,5,DNF,0
7,NC,David Brabham,Brabham Judd,2,DNF,0
28,NC,Gerhard Berger,McLaren Honda,1,DNF,0
