,Position,Driver,Car,Time / Gap,Laps
6,1,Nico Rosberg,Mercedes,1:12.123,36
44,2,Lewis Hamilton,Mercedes,+0.213s,36
7,3,Kimi Räikkönen,Ferrari,+0.573s,32
3,4,Daniel Ricciardo,Red Bull Racing Renault,+0.833s,24
77,5,Valtteri Bottas,Williams Mercedes,+0.912s,31
19,6,Felipe Massa,Williams Mercedes,+0.976s,27
14,7,Fernando Alonso,Ferrari,+0.999s,20
26,8,Daniil Kvyat,STR Renault,+1.131s,35
1,9,Sebastian Vettel,Red Bull Racing Renault,+1.210s,28
20,10,Kevin Magnussen,McLaren Mercedes,+1.356s,33
13,11,Pastor Maldonado,Lotus Renault,+1.374s,33
8,12,Romain Grosjean,Lotus Renault,+1.591s,37
27,13,Nico Hulkenberg,Force India Mercedes,+1.759s,32
21,14,Esteban Gutierrez ,Sauber Ferrari,+1.779s,25
99,15,Adrian Sutil,Sauber Ferrari,+2.081s,36
22,16,Jenson Button,McLaren Mercedes,+2.086s,31
25,17,Jean-Eric Vergne,STR Renault,+5.048s,5
