,Position,Driver,Car,Time / Gap,Laps
6,1,Nico Rosberg,Mercedes,1:12.764,30
44,2,Lewis Hamilton,Mercedes,+0.221s,32
26,3,Daniil Kvyat,STR Renault,+0.959s,39
14,4,Fernando Alonso,Ferrari,+0.978s,30
19,5,Felipe Massa,Williams Mercedes,+1.047s,28
38,6,Max Verstappen,STR Renault,+1.063s,26
13,7,Pastor Maldonado,Lotus Renault,+1.270s,31
7,8,Kimi Räikkönen,Ferrari,+1.350s,32
20,9,Kevin Magnussen,McLaren Mercedes,+1.372s,30
3,10,Daniel Ricciardo,Red Bull Racing Renault,+1.433s,27
99,11,Adrian Sutil,Sauber Ferrari,+1.670s,31
40,12,Felipe Nasr,Williams Mercedes,+1.758s,22
27,13,Nico Hulkenberg,Force India Mercedes,+1.914s,33
1,14,Sebastian Vettel,Red Bull Racing Renault,+2.138s,24
8,15,Romain Grosjean,Lotus Renault,+2.345s,23
34,16,Daniel Juncadella,Force India Mercedes,+3.266s,17
22,17,Jenson Button,McLaren Mercedes,,1
21,18,Esteban Gutierrez ,Sauber Ferrari,,6
