,Position,Driver,Car,Time
2,1,Jim Clark,Lotus Climax,2:09.600
22,2,Dan Gurney,Brabham Ford,2:10.100
24,3,John Surtees,Ferrari,2:11.100
4,4,Peter  Arundell ,Lotus Climax,2:11.600
20,5,Jack Brabham,Brabham Ford,2:11.800
8,6,Graham Hill,BRM,2:12.100
12,7,Bruce McLaren,Cooper Climax,2:12.400
26,8,Lorenzo Bandini,Ferrari,2:12.800
10,9,Richie Ginther,BRM,2:13.900
14,10,Phil Hill,Cooper Climax,2:14.500
16,11,Innes Ireland,Lotus BRM,2:14.800
18,12,Trevor  Taylor ,Lotus BRM,2:14.900
6,13,Mike Hailwood,Lotus Climax,2:16.200
34,14,Chris Amon,Lotus Climax,2:16.400
19,15,Bob Anderson,Brabham Climax,2:16.900
28,16,Maurice  Trintignant,BRM,2:21.500
30,17,Jo Siffert,Lotus BRM,2:23.600
