,Position,Driver,Car,Time / Gap,Laps
15,1,Antonio Pizzonia,Jaguar Cosworth,1:16.621,11
3,2,Juan Pablo Montoya,Williams BMW,+0.595s,16
1,3,Michael Schumacher,Ferrari,+0.607s,17
14,4,Mark Webber,Jaguar Cosworth,+0.723s,13
20,5,Olivier Panis,Toyota,+0.843s,16
4,6,Ralf Schumacher,Williams BMW,+1.273s,21
12,7,Ralph Firman,Jordan Ford,+1.352s,12
6,8,Kimi Räikkönen,McLaren Mercedes,+1.534s,16
5,9,David Coulthard,McLaren Mercedes,+1.544s,16
2,10,Rubens Barrichello,Ferrari,+1.619s,24
21,11,Cristiano da Matta,Toyota,+1.938s,23
18,12,Justin Wilson,Minardi Cosworth,+1.965s,16
16,13,Jacques Villeneuve,BAR Honda,+2.095s,19
10,14,Heinz-Harald Frentzen,Sauber Petronas,+3.144s,21
9,15,Nick Heidfeld,Sauber Petronas,+6.440s,17
19,16,Jos Verstappen,Minardi Cosworth,+7.950s,15
11,17,Giancarlo Fisichella,Jordan Ford,+11.520s,11
17,18,Jenson Button,BAR Honda,+12.251s,14
8,19,Fernando Alonso,Renault,+15.037s,8
7,20,Jarno Trulli,Renault,+15.931s,8
