,Position,Driver,Car,Time / Gap,Laps
1,1,Michael Schumacher,Ferrari,1:23.385,42
2,2,Rubens Barrichello,Ferrari,+0.292s,40
11,3,Giancarlo Fisichella,Jordan Ford,+1.855s,30
8,4,Fernando Alonso,Renault,+1.997s,41
4,5,Ralf Schumacher,Williams BMW,+2.283s,32
16,6,Jacques Villeneuve,BAR Honda,+2.319s,37
5,7,David Coulthard,McLaren Mercedes,+2.454s,37
17,8,Jenson Button,BAR Honda,+2.517s,39
7,9,Jarno Trulli,Renault,+2.576s,42
14,10,Mark Webber,Jaguar Cosworth,+3.055s,39
9,11,Nick Heidfeld,Sauber Petronas,+3.152s,30
12,12,Ralph Firman,Jordan Ford,+3.305s,38
6,13,Kimi Räikkönen,McLaren Mercedes,+3.386s,41
18,14,Justin Wilson,Minardi Cosworth,+3.633s,27
15,15,Antonio Pizzonia,Jaguar Cosworth,+3.760s,40
3,16,Juan Pablo Montoya,Williams BMW,+4.840s,32
19,17,Jos Verstappen,Minardi Cosworth,+4.861s,28
10,18,Heinz-Harald Frentzen,Sauber Petronas,+5.805s,19
21,19,Cristiano da Matta,Toyota,+5.830s,22
20,20,Olivier Panis,Toyota,+7.025s,16
