,Position,Driver,Car,Time / Gap,Laps
8,1,Fernando Alonso,Ferrari,2:00.797,17
2,2,Lewis Hamilton,McLaren Mercedes,+0.770s,7
11,3,Robert Kubica,Renault,+1.284s,14
5,4,Sebastian Vettel,RBR Renault,+1.653s,11
14,5,Adrian Sutil,Force India Mercedes,+1.849s,14
1,6,Jenson Button,McLaren Mercedes,+2.116s,6
6,7,Mark Webber,RBR Renault,+2.129s,11
23,8,Kamui Kobayashi,Sauber Ferrari,+2.604s,17
9,9,Rubens Barrichello,Williams Cosworth,+2.627s,7
3,10,Michael Schumacher,Mercedes,+2.692s,9
7,11,Felipe Massa,Ferrari,+2.804s,17
10,12,Nico Hulkenberg,Williams Cosworth,+2.852s,17
4,13,Nico Rosberg,Mercedes,+2.857s,6
22,14,Pedro de la Rosa,Sauber Ferrari,+3.054s,17
15,15,Vitantonio Liuzzi,Force India Mercedes,+3.348s,12
17,16,Jaime Alguersuari,STR Ferrari,+3.453s,16
12,17,Vitaly Petrov,Renault,+3.893s,15
16,18,Sebastien Buemi,STR Ferrari,+4.883s,6
24,19,Timo Glock,Virgin Cosworth,+4.900s,18
25,20,Lucas di Grassi,Virgin Cosworth,+5.898s,14
18,21,Jarno Trulli,Lotus Cosworth,+6.392s,15
21,22,Bruno Senna,HRT Cosworth,+6.940s,13
19,23,Heikki Kovalainen,Lotus Cosworth,+7.158s,15
20,24,Sakon Yamamoto,HRT Cosworth,+9.710s,18
