,Position,Driver,Car,Time / Gap,Laps
6,1,Mark Webber,RBR Renault,1:46.106,10
2,2,Lewis Hamilton,McLaren Mercedes,+0.117s,17
5,3,Sebastian Vettel,RBR Renault,+0.290s,12
1,4,Jenson Button,McLaren Mercedes,+0.291s,17
11,5,Robert Kubica,Renault,+0.386s,17
8,6,Fernando Alonso,Ferrari,+0.521s,11
7,7,Felipe Massa,Ferrari,+0.856s,10
14,8,Adrian Sutil,Force India Mercedes,+0.958s,15
10,9,Nico Hulkenberg,Williams Cosworth,+1.054s,16
23,10,Kamui Kobayashi,Sauber Ferrari,+1.190s,17
22,11,Pedro de la Rosa,Sauber Ferrari,+1.282s,15
12,12,Vitaly Petrov,Renault,+1.300s,15
9,13,Rubens Barrichello,Williams Cosworth,+1.406s,14
3,14,Michael Schumacher,Mercedes,+1.589s,16
4,15,Nico Rosberg,Mercedes,+1.731s,9
16,16,Sebastien Buemi,STR Ferrari,+1.799s,20
17,17,Jaime Alguersuari,STR Ferrari,+1.875s,18
15,18,Vitantonio Liuzzi,Force India Mercedes,+2.586s,8
18,19,Jarno Trulli,Lotus Cosworth,+4.494s,14
21,20,Bruno Senna,HRT Cosworth,+5.027s,9
19,21,Heikki Kovalainen,Lotus Cosworth,+5.278s,14
25,22,Lucas di Grassi,Virgin Cosworth,+5.411s,13
24,23,Timo Glock,Virgin Cosworth,+5.563s,10
20,24,Sakon Yamamoto,HRT Cosworth,+5.895s,13
