,Position,Driver,Car,Time / Gap,Laps
8,1,Fernando Alonso,Ferrari,1:49.032,25
14,2,Adrian Sutil,Force India Mercedes,+0.125s,17
2,3,Lewis Hamilton,McLaren Mercedes,+0.216s,14
11,4,Robert Kubica,Renault,+0.250s,20
7,5,Felipe Massa,Ferrari,+0.556s,23
5,6,Sebastian Vettel,RBR Renault,+0.657s,19
1,7,Jenson Button,McLaren Mercedes,+0.723s,20
22,8,Pedro de la Rosa,Sauber Ferrari,+1.049s,27
9,9,Rubens Barrichello,Williams Cosworth,+1.096s,22
23,10,Kamui Kobayashi,Sauber Ferrari,+1.168s,24
12,11,Vitaly Petrov,Renault,+1.219s,24
3,12,Michael Schumacher,Mercedes,+1.309s,23
4,13,Nico Rosberg,Mercedes,+1.350s,21
17,14,Jaime Alguersuari,STR Ferrari,+1.650s,25
10,15,Nico Hulkenberg,Williams Cosworth,+1.799s,20
15,16,Vitantonio Liuzzi,Force India Mercedes,+2.488s,17
16,17,Sebastien Buemi,STR Ferrari,+2.491s,25
6,18,Mark Webber,RBR Renault,+2.604s,19
19,19,Heikki Kovalainen,Lotus Cosworth,+4.448s,15
18,20,Jarno Trulli,Lotus Cosworth,+4.607s,21
25,21,Lucas di Grassi,Virgin Cosworth,+5.293s,17
21,22,Bruno Senna,HRT Cosworth,+6.719s,24
20,23,Sakon Yamamoto,HRT Cosworth,+7.007s,21
24,24,Timo Glock,Virgin Cosworth,+14.147s,3
