,Position,Driver,Car,Laps,Time,Points
1,1,Juan Manuel Fangio,Maserati,22,3:30:38.300,9
8,2,Mike Hawthorn,Ferrari,22,+3.600s,6
7,3,Peter Collins,Ferrari,22,+35.600s,4
6,4,Luigi Musso,Ferrari,22,+217.600s,3
10,5,Stirling Moss,Vanwall,22,+277.500s,2
2,6,Jean Behra,Maserati,22,+278.500s,0
3,7,Harry Schell,Maserati,22,+407.500s,0
16,8,Masten Gregory,Maserati,21,+1 lap,0
11,9,Tony Brooks,Vanwall,21,+1 lap,0
4,10,Giorgio  Scarlatti ,Maserati,21,+1 lap,0
15,11,Bruce  Halford ,Maserati,21,+1 lap,0
21,12,Edgar Barth,Porsche (F2),21,+1 lap,0
28,13,Brian  Naylor ,Cooper Climax,20,+2 laps,0
27,14,Carel Godin de Beaufort ,Porsche (F2),20,+2 laps,0
25,15,Tony  Marsh ,Cooper Climax,17,+5 laps,0
17,NC,Hans  Herrmann,Maserati,14,DNF,0
20,NC,Umberto  Maglioli,Porsche (F2),13,DNF,0
18,NC,Paco  Godia,Maserati,11,DNF,0
23,NC,Roy Salvadori,Cooper Climax,11,DNF,0
12,NC,Stuart  Lewis-Evans ,Vanwall,10,DNF,0
24,NC,Jack Brabham,Cooper Climax,6,DNF,0
26,NC,Paul England,Cooper Climax,4,DNF,0
29,NC,Dick   Gibson,Cooper Climax,3,DNF,0
19,NC,Horace  Gould ,Maserati,1,DNF,0
