,Position,Driver,Car,Time / Gap,Laps
1,1,Sebastian Vettel,Red Bull Racing Renault,1:21.264,34
2,2,Mark Webber,Red Bull Racing Renault,+0.044s,42
8,3,Romain Grosjean,Lotus Renault,+0.153s,40
3,4,Fernando Alonso,Ferrari,+0.162s,34
4,5,Felipe Massa,Ferrari,+0.280s,37
10,6,Lewis Hamilton,Mercedes,+0.538s,42
9,7,Nico Rosberg,Mercedes,+0.727s,40
7,8,Kimi Räikkönen,Lotus Renault,+0.747s,32
5,9,Jenson Button,McLaren Mercedes,+0.916s,41
15,10,Adrian Sutil,Force India Mercedes,+1.040s,41
14,11,Paul di Resta,Force India Mercedes,+1.262s,39
6,12,Sergio Perez,McLaren Mercedes,+1.265s,37
16,13,Pastor Maldonado,Williams Renault,+1.517s,36
12,14,Esteban Gutierrez ,Sauber Ferrari,+1.573s,42
11,15,Nico Hulkenberg,Sauber Ferrari,+1.577s,39
18,16,Jean-Eric Vergne,STR Ferrari,+2.105s,34
19,17,Daniel Ricciardo,STR Ferrari,+2.147s,41
17,18,Valtteri Bottas,Williams Renault,+2.382s,34
20,19,Charles Pic,Caterham Renault,+3.061s,38
21,20,Giedo van der Garde,Caterham Renault,+3.801s,36
22,21,Jules Bianchi,Marussia Cosworth,+3.879s,39
23,22,Max Chilton,Marussia Cosworth,+5.383s,33
