,Position,Driver,Car,Time / Gap,Laps
1,1,Sebastian Vettel,Red Bull Racing Renault,1:22.723,19
2,2,Mark Webber,Red Bull Racing Renault,+0.259s,24
7,3,Kimi Räikkönen,Lotus Renault,+0.287s,20
3,4,Fernando Alonso,Ferrari,+0.376s,22
8,5,Romain Grosjean,Lotus Renault,+0.388s,20
5,6,Jenson Button,McLaren Mercedes,+0.647s,26
15,7,Adrian Sutil,Force India Mercedes,+0.667s,20
9,8,Nico Rosberg,Mercedes,+0.808s,28
6,9,Sergio Perez,McLaren Mercedes,+0.868s,26
16,10,Pastor Maldonado,Williams Renault,+1.188s,21
12,11,Esteban Gutierrez ,Sauber Ferrari,+1.396s,21
17,12,Valtteri Bottas,Williams Renault,+1.427s,27
10,13,Lewis Hamilton,Mercedes,+1.434s,28
18,14,Jean-Eric Vergne,STR Ferrari,+1.481s,15
4,15,Felipe Massa,Ferrari,+1.576s,19
11,16,Nico Hulkenberg,Sauber Ferrari,+1.591s,23
19,17,Daniel Ricciardo,STR Ferrari,+1.660s,24
14,18,Paul di Resta,Force India Mercedes,+1.885s,21
20,19,Charles Pic,Caterham Renault,+3.104s,24
21,20,Giedo van der Garde,Caterham Renault,+4.085s,25
22,21,Jules Bianchi,Marussia Cosworth,+4.894s,20
23,22,Rodolfo Gonzalez ,Marussia Cosworth,+6.204s,25
