,Position,Driver,Car,Time / Gap,Laps
8,1,Romain Grosjean,Lotus Renault,1:20.730,20
3,2,Fernando Alonso,Ferrari,+0.168s,13
6,3,Sergio Perez,McLaren Mercedes,+0.322s,10
1,4,Sebastian Vettel,Red Bull Racing Renault,+0.395s,27
4,5,Felipe Massa,Ferrari,+0.421s,14
10,6,Lewis Hamilton,Mercedes,+0.428s,19
2,7,Mark Webber,Red Bull Racing Renault,+0.524s,17
9,8,Nico Rosberg,Mercedes,+0.626s,23
5,9,Jenson Button,McLaren Mercedes,+0.769s,15
15,10,Adrian Sutil,Force India Mercedes,+0.789s,20
7,11,Kimi Räikkönen,Lotus Renault,+0.859s,17
16,12,Pastor Maldonado,Williams Renault,+0.916s,19
14,13,Paul di Resta,Force India Mercedes,+1.233s,21
11,14,Nico Hulkenberg,Sauber Ferrari,+1.234s,21
19,15,Daniel Ricciardo,STR Ferrari,+1.450s,18
18,16,Jean-Eric Vergne,STR Ferrari,+1.693s,19
17,17,Valtteri Bottas,Williams Renault,+2.298s,16
21,18,Giedo van der Garde,Caterham Renault,+3.245s,21
20,19,Charles Pic,Caterham Renault,+3.257s,19
22,20,Jules Bianchi,Marussia Cosworth,+3.568s,20
23,21,Max Chilton,Marussia Cosworth,+4.392s,20
12,22,Esteban Gutierrez ,Sauber Ferrari,,2
