,Position,Driver,Car,Time / Gap,Laps
1,1,Michael Schumacher,Benetton Renault,1:40.410,19
8,2,Mika Hakkinen,McLaren Mercedes,+0.284s,19
5,3,Damon Hill,Williams Renault,+0.614s,22
27,4,Jean Alesi,Ferrari,+0.873s,14
6,5,David Coulthard,Williams Renault,+1.082s,23
28,6,Gerhard Berger,Ferrari,+1.542s,15
14,7,Rubens Barrichello,Jordan Peugeot,+1.737s,17
30,8,Heinz-Harald Frentzen,Sauber Ford,+1.884s,12
2,9,Johnny Herbert,Benetton Renault,+1.971s,21
7,10,Mark Blundell,McLaren Mercedes,+2.500s,21
26,11,Olivier Panis,Ligier Mugen Honda,+2.635s,23
15,12,Eddie Irvine,Jordan Peugeot,+3.250s,16
4,13,Mika Salo,Tyrrell Yamaha,+4.004s,21
3,14,Ukyo Katayama,Tyrrell Yamaha,+4.033s,21
29,15,Karl Wendlinger,Sauber Ford,+4.400s,23
9,16,Gianni Morbidelli,Footwork Hart,+4.496s,9
25,17,Aguri Suzuki,Ligier Mugen Honda,+4.967s,20
10,18,Taki Inoue,Footwork Hart,+5.461s,21
23,19,Pedro Lamy,Minardi Ford,+5.491s,22
24,20,Luca Badoer,Minardi Ford,+6.961s,16
17,21,Andrea Montermini,Pacific Ilmor,+8.247s,9
21,22,Pedro Diniz,Forti Ford,+8.467s,23
16,23,Bertrand Gachot,Pacific Ilmor,+9.245s,17
22,24,Roberto Moreno,Forti Ford,+36.788s,2
