,Position,Driver,Car,Time / Gap,Laps
8,1,Mika Hakkinen,McLaren Mercedes,1:40.389,12
15,2,Eddie Irvine,Jordan Peugeot,+0.285s,14
5,3,Damon Hill,Williams Renault,+0.352s,15
1,4,Michael Schumacher,Benetton Renault,+0.376s,20
27,5,Jean Alesi,Ferrari,+0.510s,17
30,6,Heinz-Harald Frentzen,Sauber Ford,+0.727s,8
6,7,David Coulthard,Williams Renault,+0.762s,21
28,8,Gerhard Berger,Ferrari,+1.310s,22
7,9,Mark Blundell,McLaren Mercedes,+1.400s,20
14,10,Rubens Barrichello,Jordan Peugeot,+1.535s,21
26,11,Olivier Panis,Ligier Mugen Honda,+1.628s,23
2,12,Johnny Herbert,Benetton Renault,+2.360s,22
25,13,Aguri Suzuki,Ligier Mugen Honda,+2.695s,20
3,14,Ukyo Katayama,Tyrrell Yamaha,+2.920s,22
4,15,Mika Salo,Tyrrell Yamaha,+2.935s,22
29,16,Karl Wendlinger,Sauber Ford,+3.788s,23
9,17,Gianni Morbidelli,Footwork Hart,+3.842s,16
10,18,Taki Inoue,Footwork Hart,+4.503s,21
23,19,Pedro Lamy,Minardi Ford,+4.621s,23
24,20,Luca Badoer,Minardi Ford,+5.567s,20
17,21,Andrea Montermini,Pacific Ilmor,+6.471s,10
22,22,Roberto Moreno,Forti Ford,+7.659s,13
21,23,Pedro Diniz,Forti Ford,+7.814s,21
16,24,Bertrand Gachot,Pacific Ilmor,+8.795s,17
