,Position,Driver,Car,Laps,Time,Points
1,1,Michael Schumacher,Benetton Renault,53,1:36:52.930,10
8,2,Mika Hakkinen,McLaren Mercedes,53,+19.337s,6
2,3,Johnny Herbert,Benetton Renault,53,+83.804s,4
15,4,Eddie Irvine,Jordan Peugeot,53,+102.136s,3
26,5,Olivier Panis,Ligier Mugen Honda,52,+1 lap,2
4,6,Mika Salo,Tyrrell Yamaha,52,+1 lap,1
7,7,Mark Blundell,McLaren Mercedes,52,+1 lap,0
30,8,Heinz-Harald Frentzen,Sauber Ford,52,+1 lap,0
24,9,Luca Badoer,Minardi Ford,51,+2 laps,0
29,10,Karl Wendlinger,Sauber Ford,51,+2 laps,0
23,11,Pedro Lamy,Minardi Ford,51,+2 laps,0
10,12,Taki Inoue,Footwork Hart,51,+2 laps,0
5,NC,Damon Hill,Williams Renault,40,DNF,0
6,NC,David Coulthard,Williams Renault,39,DNF,0
21,NC,Pedro Diniz,Forti Ford,32,DNF,0
27,NC,Jean Alesi,Ferrari,24,DNF,0
17,NC,Andrea Montermini,Pacific Ilmor,23,DNF,0
28,NC,Gerhard Berger,Ferrari,16,DNF,0
14,NC,Rubens Barrichello,Jordan Peugeot,15,DNF,0
3,NC,Ukyo Katayama,Tyrrell Yamaha,12,DNF,0
16,NC,Bertrand Gachot,Pacific Ilmor,6,DNF,0
22,NC,Roberto Moreno,Forti Ford,1,DNF,0
9,NC,Gianni Morbidelli,Footwork Hart,0,DNF,0
