,Position,Driver,Car,Time
7,1,Graham Hill,Lotus Climax,1:36.200
3,2,Jack Brabham,Brabham Repco,1:36.300
9,3,Dan Gurney,Eagle Climax,1:37.000
6,4,Jim Clark,Lotus Climax,1:37.500
8,5,Bruce McLaren,Eagle Climax,1:37.600
4,6,Denny Hulme,Brabham Repco,1:37.900
2,7,Chris Amon,Ferrari,1:38.000
12,8,Jochen Rindt,Cooper Maserati,1:38.900
15,9,Chris   Irwin,Lotus BRM,1:39.400
10,10,Jackie Stewart,BRM,1:39.600
18,11,Jo Siffert,Cooper Maserati,1:40.100
11,12,Mike Spence,BRM,1:40.300
14,13,Pedro Rodriguez,Cooper Maserati,1:40.500
17,14,Bob Anderson,Brabham Climax,1:44.900
16,15,Guy  Ligier ,Cooper Maserati,1:45.200
