,Position,Driver,Car,Time / Gap,Laps
1,1,Sebastian Vettel,Red Bull Racing Renault,1:22.808,34
3,2,Fernando Alonso,Ferrari,+0.017s,35
2,3,Mark Webber,Red Bull Racing Renault,+0.083s,36
7,4,Kimi Räikkönen,Lotus Renault,+0.222s,32
4,5,Felipe Massa,Ferrari,+0.302s,37
10,6,Lewis Hamilton,Mercedes,+0.332s,35
9,7,Nico Rosberg,Mercedes,+0.590s,45
15,8,Adrian Sutil,Force India Mercedes,+1.032s,37
18,9,Jean-Eric Vergne,STR Ferrari,+1.250s,31
14,10,Paul di Resta,Force India Mercedes,+1.296s,25
19,11,Daniel Ricciardo,STR Ferrari,+1.367s,32
5,12,Jenson Button,McLaren Mercedes,+1.498s,35
6,13,Sergio Perez,McLaren Mercedes,+2.046s,31
17,14,Valtteri Bottas,Williams Renault,+2.080s,38
11,15,Nico Hulkenberg,Sauber Ferrari,+2.359s,38
16,16,Pastor Maldonado,Williams Renault,+2.513s,32
12,17,Esteban Gutierrez ,Sauber Ferrari,+2.633s,37
8,18,Romain Grosjean,Lotus Renault,+3.043s,36
21,19,Giedo van der Garde,Caterham Renault,+3.155s,30
22,20,Jules Bianchi,Marussia Cosworth,+3.270s,31
20,21,Charles Pic,Caterham Renault,+4.122s,35
23,22,Max Chilton,Marussia Cosworth,+4.162s,26
