,Position,Driver,Car,Time / Gap,Laps
3,1,Fernando Alonso,Ferrari,1:25.252,20
4,2,Felipe Massa,Ferrari,+0.203s,20
18,3,Jean-Eric Vergne,STR Ferrari,+0.415s,25
8,4,Romain Grosjean,Lotus Renault,+0.790s,21
15,5,Adrian Sutil,Force India Mercedes,+0.960s,24
10,6,Lewis Hamilton,Mercedes,+1.122s,19
17,7,Valtteri Bottas,Williams Renault,+1.204s,20
7,8,Kimi Räikkönen,Lotus Renault,+1.362s,21
9,9,Nico Rosberg,Mercedes,+1.369s,21
14,10,Paul di Resta,Force India Mercedes,+1.503s,16
19,11,Daniel Ricciardo,STR Ferrari,+1.688s,26
11,12,Nico Hulkenberg,Sauber Ferrari,+1.809s,24
6,13,Sergio Perez,McLaren Mercedes,+1.883s,6
12,14,Esteban Gutierrez ,Sauber Ferrari,+1.998s,26
16,15,Pastor Maldonado,Williams Renault,+2.324s,24
20,16,Heikki Kovalainen,Caterham Renault,+3.121s,14
21,17,Giedo van der Garde,Caterham Renault,+3.348s,19
22,18,Jules Bianchi,Marussia Cosworth,+3.635s,14
1,19,Sebastian Vettel,Red Bull Racing Renault,+4.205s,11
2,20,Mark Webber,Red Bull Racing Renault,+4.221s,21
23,21,Rodolfo Gonzalez ,Marussia Cosworth,+5.062s,13
5,22,Jenson Button,McLaren Mercedes,,6
