,Position,Driver,Car,Time / Gap,Laps
3,1,Jacques Villeneuve,Williams Renault,1:50.407,25
7,2,Jean Alesi,Benetton Renault,+0.540s,21
4,3,Heinz-Harald Frentzen,Williams Renault,+0.772s,23
12,4,Giancarlo Fisichella,Jordan Peugeot,+1.218s,24
8,5,Gerhard Berger,Benetton Renault,+1.650s,21
1,6,Damon Hill,Arrows Yamaha,+1.995s,20
5,7,Michael Schumacher,Ferrari,+2.155s,17
10,8,David Coulthard,McLaren Mercedes,+2.197s,20
11,9,Ralf Schumacher,Jordan Peugeot,+2.275s,26
22,10,Rubens Barrichello,Stewart Ford,+2.281s,19
19,11,Mika Salo,Tyrrell Ford,+3.522s,27
16,12,Johnny Herbert,Sauber Petronas,+3.570s,20
20,13,Ukyo Katayama,Minardi Hart,+3.743s,16
15,14,Shinji Nakano,Prost Mugen Honda,+3.892s,21
17,15,Gianni Morbidelli,Sauber Petronas,+3.903s,16
21,16,Tarso Marques,Minardi Hart,+4.114s,16
23,17,Jan Magnussen,Stewart Ford,+4.201s,19
18,18,Jos Verstappen,Tyrrell Ford,+4.392s,24
14,19,Jarno Trulli,Prost Mugen Honda,+5.488s,15
2,20,Pedro Diniz,Arrows Yamaha,+5.953s,12
9,21,Mika Hakkinen,McLaren Mercedes,+16.022s,7
6,22,Eddie Irvine,Ferrari,+17.379s,13
