,Position,Driver,Car,Laps,Time,Points
5,1,Michael Schumacher,Ferrari,44,1:33:46.717,10
12,2,Giancarlo Fisichella,Jordan Peugeot,44,+26.753s,6
4,3,Heinz-Harald Frentzen,Williams Renault,44,+32.147s,4
16,4,Johnny Herbert,Sauber Petronas,44,+39.025s,3
3,5,Jacques Villeneuve,Williams Renault,44,+42.103s,2
8,6,Gerhard Berger,Benetton Renault,44,+63.741s,1
2,7,Pedro Diniz,Arrows Yamaha,44,+85.931s,0
7,8,Jean Alesi,Benetton Renault,44,+102.008s,0
17,9,Gianni Morbidelli,Sauber Petronas,44,+102.582s,0
6,10,Eddie Irvine,Ferrari,43,DNF,0
19,11,Mika Salo,Tyrrell Ford,43,+1 lap,0
23,12,Jan Magnussen,Stewart Ford,43,+1 lap,0
1,13,Damon Hill,Arrows Yamaha,42,DNF,0
20,14,Ukyo Katayama,Minardi Hart,42,DNF,0
14,15,Jarno Trulli,Prost Mugen Honda,42,+2 laps,0
18,NC,Jos Verstappen,Tyrrell Ford,25,DNF,0
11,NC,Ralf Schumacher,Jordan Peugeot,21,DNF,0
10,NC,David Coulthard,McLaren Mercedes,19,DNF,0
21,NC,Tarso Marques,Minardi Hart,18,DNF,0
22,NC,Rubens Barrichello,Stewart Ford,8,DNF,0
15,NC,Shinji Nakano,Prost Mugen Honda,5,DNF,0
