,Position,Driver,Car,Time / Gap,Laps
35,1,Alexander Wurz,McLaren Mercedes,1:30.623,31
38,2,Ricardo Zonta,Toyota,+0.007s,33
8,3,Nick Heidfeld,Williams BMW,+1.190s,13
10,4,Juan Pablo Montoya,McLaren Mercedes,+1.218s,13
9,5,Kimi Räikkönen,McLaren Mercedes,+1.247s,16
7,6,Mark Webber,Williams BMW,+1.465s,7
2,7,Rubens Barrichello,Ferrari,+1.520s,19
5,8,Fernando Alonso,Renault,+1.712s,25
6,9,Giancarlo Fisichella,Renault,+2.219s,27
17,10,Ralf Schumacher,Toyota,+2.475s,17
16,11,Jarno Trulli,Toyota,+2.545s,20
37,12,Christian Klien,RBR Cosworth,+2.551s,32
1,13,Michael Schumacher,Ferrari,+2.619s,5
14,14,David Coulthard,RBR Cosworth,+2.807s,22
4,15,Takuma Sato,BAR Honda,+2.891s,20
3,16,Jenson Button,BAR Honda,+3.130s,22
39,17,Franck Montagny,Jordan Toyota,+3.467s,27
12,18,Felipe Massa,Sauber Petronas,+3.651s,26
11,19,Jacques Villeneuve,Sauber Petronas,+4.022s,22
18,20,Tiago Monteiro,Jordan Toyota,+4.079s,17
15,21,Vitantonio Liuzzi,RBR Cosworth,+4.219s,16
21,22,Christijan Albers,Minardi Cosworth,+4.688s,19
20,23,Patrick Friesacher ,Minardi Cosworth,+5.168s,5
19,24,Narain Karthikeyan,Jordan Toyota,+6.079s,8
