,Position,Driver,Car,Time / Gap,Laps
1,1,Sebastian Vettel,Red Bull Racing Renault,1:36.435,20
10,2,Lewis Hamilton,Mercedes,+0.133s,17
15,3,Adrian Sutil,Force India Mercedes,+0.153s,19
2,4,Mark Webber,Red Bull Racing Renault,+0.178s,20
7,5,Kimi Räikkönen,Lotus Renault,+0.371s,19
14,6,Paul di Resta,Force India Mercedes,+0.372s,18
5,7,Jenson Button,McLaren Mercedes,+0.387s,16
4,8,Felipe Massa,Ferrari,+0.511s,14
9,9,Nico Rosberg,Mercedes,+0.514s,25
3,10,Fernando Alonso,Ferrari,+0.867s,14
16,11,Pastor Maldonado,Williams Renault,+0.924s,11
6,12,Sergio Perez,McLaren Mercedes,+1.103s,12
11,13,Nico Hulkenberg,Sauber Ferrari,+1.250s,23
8,14,Romain Grosjean,Lotus Renault,+1.255s,14
17,15,Valtteri Bottas,Williams Renault,+1.501s,16
12,16,Esteban Gutierrez ,Sauber Ferrari,+1.859s,17
18,17,Jean-Eric Vergne,STR Ferrari,+1.941s,16
19,18,Daniel Ricciardo,STR Ferrari,+1.990s,15
20,19,Charles Pic,Caterham Renault,+2.560s,18
22,20,Jules Bianchi,Marussia Cosworth,+3.282s,21
21,21,Giedo van der Garde,Caterham Renault,+3.774s,18
23,22,Max Chilton,Marussia Cosworth,+4.060s,18
