,Position,Driver,Car,Time / Gap,Laps
7,1,Nico Rosberg,Williams Toyota,1:16.555,16
1,2,Kimi Räikkönen,Ferrari,+0.034s,22
22,3,Lewis Hamilton,McLaren Mercedes,+0.170s,17
2,4,Felipe Massa,Ferrari,+0.232s,19
8,5,Kazuki Nakajima,Williams Toyota,+0.343s,16
11,6,Jarno Trulli,Toyota,+0.391s,20
23,7,Heikki Kovalainen,McLaren Mercedes,+0.397s,16
6,8,Nelson Piquet,Renault,+0.505s,19
10,9,Mark Webber,Red Bull Renault,+0.507s,16
15,10,Sebastian Vettel,STR Ferrari,+0.530s,16
4,11,Robert Kubica,Sauber BMW,+0.554s,17
14,12,Sebastien Bourdais,STR Ferrari,+0.727s,17
9,13,David Coulthard,Red Bull Renault,+0.767s,20
17,14,Rubens Barrichello,Honda,+1.002s,19
12,15,Timo Glock,Toyota,+1.002s,20
21,16,Giancarlo Fisichella,Force India Ferrari,+1.053s,24
5,17,Fernando Alonso,Renault,+1.128s,16
3,18,Nick Heidfeld,Sauber BMW,+1.211s,17
16,19,Jenson Button,Honda,+1.623s,19
20,20,Adrian Sutil,Force India Ferrari,+1.869s,21
